listing_id,title,subtitle,variant,model_group,transmission,price,currency,price_superscript,is_conditional_price,mileage,first_registration,fuel_or_powertrain,power_kw,power_hp,wltp_consumption,wltp_co2_emissions,seller_name,seller_type,dealer_id,seller_phone,seller_rating_stars,seller_rating_count,seller_info_url,seller_imprint_url,seller_location,country_code,zip_code,city,street,image_count,primary_image_url,has_360_image,available_now,vat_deductible,delivery_possible,listing_url,raw_card_text,warranty_exists,warranty_text,has_full_service_history,had_accident,damage_conditions,previous_owner_count,body_type,door_count,seat_count,exterior_color,paint_type,interior_color,upholstery_material,battery_ownership,battery_charging_time,electric_range,electric_range_city,secondary_scrape_status,secondary_scrape_error
419e0d21-b371-4ba8-af7e-19f8baed4bfa,Audi Q4 e-tron 40 S line Navi ACC CAM Virtual Sitzh,40 S line Navi ACC CAM Virtual Sitzh,Q4 e-tron,Q4 e-tron,Automatic,"31,930",€,1.0,False,"53,100 km",12/2022,Electric,150,204,,,Hahn Automobile GmbH + Co. KG,Dealer,31064,+49 (0)151 - 11373864,5.0,536.0,https://www.autoscout24.com/dealerinfo/hahn-automobile-gmbh-co-kg-ludwigsburg?atype=C,https://www.autoscout24.com/dealerinfo/hahn-automobile-gmbh-co-kg-ludwigsburg/imprint,DE-71636 Ludwigsburg,DE,71636,Ludwigsburg,Schwieberdinger Str. 140,14,https://prod.pictures.autoscout24.net/listing-images/419e0d21-b371-4ba8-af7e-19f8baed4bfa_9714e874-87e6-4a13-a65e-89385883280c.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-s-line-navi-acc-cam-virtual-sitzh-electric-black-419e0d21-b371-4ba8-af7e-19f8baed4bfa,,True,,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Black,Metallic,Black,Part leather,,,447 km,,ok,
43920926-5e9d-4e6d-ab58-6db66f9c3be2,Audi Q4 e-tron Q4 40 e-tron LED SHZ Navi Kamera Sonos PDC uvm,Q4 40 e-tron LED SHZ Navi Kamera Sonos PDC uvm,Q4 e-tron,Q4 e-tron,Automatic,"28,692",€,1.0,False,"55,450 km",03/2023,Electric,150,204,,,Volkswagen Automobile Rhein-Neckar GmbH,Dealer,42860874,+49 (0)621 - 8457998511,5.0,10.0,https://www.autoscout24.com/dealerinfo/volkswagen-automobile-rhein-neckar-gmbh-weinheim?atype=C,https://www.autoscout24.com/dealerinfo/volkswagen-automobile-rhein-neckar-gmbh-weinheim/imprint,DE-69469 Weinheim,DE,69469,Weinheim,Viernheimer Str.53 - 55,9,https://prod.pictures.autoscout24.net/listing-images/43920926-5e9d-4e6d-ab58-6db66f9c3be2_ff3fc84d-b661-4c5a-a4aa-d132adde7bf1.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-40-e-tron-led-shz-navi-kamera-sonos-pdc-uvm-electric-black-43920926-5e9d-4e6d-ab58-6db66f9c3be2,,True,,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Black,Metallic,Black,Cloth,,,466 km,,ok,
9919e782-59eb-45ef-8f58-81ed2314ccbb,Audi Q4 e-tron 55 qua LED*SHZ*ACC*R-CAM*NAV*VIRTUAL,55 qua LED*SHZ*ACC*R-CAM*NAV*VIRTUAL,Q4 e-tron,Q4 e-tron,Automatic,"42,680",€,1.0,False,"10,600 km",04/2025,Electric,250,340,17.2 kWh/100 km (comb.),0 g/km (comb.),Auto Singer GmbH & Co. KG,Dealer,17035,+49 (0)8342 - 969977,4.5,70.0,https://www.autoscout24.com/dealerinfo/auto-singer-gmbh-und-co-kg-marktoberdorf?atype=C,https://www.autoscout24.com/dealerinfo/auto-singer-gmbh-und-co-kg-marktoberdorf/imprint,DE-87616 Marktoberdorf,DE,87616,Marktoberdorf,Siemensring 17,18,https://prod.pictures.autoscout24.net/listing-images/9919e782-59eb-45ef-8f58-81ed2314ccbb_83a0d7b9-2bc3-4935-b3b8-2dcef47455f9.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-55-qua-led-shz-acc-r-cam-nav-virtual-electric-blue-9919e782-59eb-45ef-8f58-81ed2314ccbb,,False,,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Blue,Metallic,Black,Cloth,Included,,511 km,662 km,ok,
786750f5-8ebb-4ebd-b28b-fc1083870b46,Audi Q4 e-tron Sportback 40TFSIe|NAVI|RFK|ACC,Sportback 40TFSIe|NAVI|RFK|ACC,Q4 e-tron Sportback,Q4 e-tron,Automatic,"33,990",€,1.0,False,"28,182 km",01/2023,Electric,150,204,17.2 kWh/100 km (comb.),0 g/km (comb.),Autohaus Staaf GmbH,Dealer,17605,+49 (0)6187 - 201153,5.0,49.0,https://www.autoscout24.com/dealerinfo/autohaus-staaf-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-staaf-gmbh/imprint,DE-61130 Nidderau,DE,61130,Nidderau,Friedberger Straße 91-95,14,https://prod.pictures.autoscout24.net/listing-images/786750f5-8ebb-4ebd-b28b-fc1083870b46_13bcab4b-0363-468d-9404-d07d9f53c75b.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-sportback-40tfsienavirfkacc-electric-white-786750f5-8ebb-4ebd-b28b-fc1083870b46,,False,,True,False,,1.0,Coupe,4.0,,White,Metallic,Black,Cloth,,,511 km,671 km,ok,
39a7a41f-3414-4815-b8cc-32a45d924fae,Audi Q4 e-tron 40*LED*Virtual*Navi+*SHZ*GRA,40*LED*Virtual*Navi+*SHZ*GRA,Q4 e-tron,Q4 e-tron,Automatic,"24,890",€,1.0,False,"97,471 km",12/2022,Electric,150,204,,,Göthling & Kaufmann Automobile GmbH,Dealer,32089,+49 (0)6192 - 9249300,4.0,118.0,https://www.autoscout24.com/dealerinfo/goethling-und-kaufmann-automobile-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/goethling-und-kaufmann-automobile-gmbh/imprint,DE-65719 Hofheim,DE,65719,Hofheim,Niederhofheimer Str. 59,18,https://prod.pictures.autoscout24.net/listing-images/39a7a41f-3414-4815-b8cc-32a45d924fae_3e8c184d-ba93-4f96-97da-9817564ed3f7.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-led-virtual-navi-shz-gra-electric-grey-39a7a41f-3414-4815-b8cc-32a45d924fae,,True,,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Grey,,Black,Cloth,,,383 km,,ok,
c09f8879-27d1-4be9-babc-56b23048dd8a,Audi Q4 e-tron 40 S-LINE*NAVI-PLUS*MATRIX*H,40 S-LINE*NAVI-PLUS*MATRIX*H,Q4 e-tron,Q4 e-tron,Automatic,"43,539",€,1.0,False,"17,900 km",08/2025,Electric,150,204,,,Autohaus Best GmbH,Dealer,52219802,+49 (0)6108 - 9694012,5.0,311.0,https://www.autoscout24.com/dealerinfo/autohaus-best-gmbh-muehlheim-a-main-63165?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-best-gmbh-muehlheim-a-main-63165/imprint,DE-63165 Mühlheim a. Main,DE,63165,Mühlheim a. Main,Spessartstr. 6,11,https://prod.pictures.autoscout24.net/listing-images/c09f8879-27d1-4be9-babc-56b23048dd8a_2fae118b-5072-4b93-af7a-f04d9ad00072.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-s-line-navi-plus-matrix-h-electric-grey-c09f8879-27d1-4be9-babc-56b23048dd8a,,True,,True,False,,1.0,SUV/Off-Road/Pick-Up,4.0,5.0,Grey,,Black,Cloth,,,408 km,,ok,
5854aed4-231b-456f-b225-913239fbed3d,Audi Q4 e-tron 45 advanced LED AHK NAVI Optik-schwarz,45 advanced LED AHK NAVI Optik-schwarz,Q4 e-tron,Q4 e-tron,Automatic,"44,790",€,1.0,False,"6,342 km",08/2025,Electric,210,286,16.3 kWh/100 km (comb.),0 g/km (comb.),Audi Zentrum Ingolstadt,Dealer,16707,+49 (0)841 - 45090014,4.5,147.0,https://www.autoscout24.com/dealerinfo/audi-zentrum-ingolstadt?atype=C,https://www.autoscout24.com/dealerinfo/audi-zentrum-ingolstadt/imprint,DE-85057 Ingolstadt,DE,85057,Ingolstadt,Neuburger Str. 75,15,https://prod.pictures.autoscout24.net/listing-images/5854aed4-231b-456f-b225-913239fbed3d_923239aa-9353-4afc-aef6-ca7cb14e056b.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-advanced-led-ahk-navi-optik-schwarz-electric-grey-5854aed4-231b-456f-b225-913239fbed3d,,False,,True,,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Grey,Others,Black,Cloth,,,555 km,,ok,
a8d891cb-070d-4bbe-aa10-5d3c6c443153,"Audi Q4 e-tron 45 quattro S line, Matrix, Pano, ACC","45 quattro S line, Matrix, Pano, ACC",Q4 e-tron,Q4 e-tron,Automatic,"49,990",€,1.0,False,"12,600 km",03/2025,Electric,210,286,17.5 kWh/100 km (comb.),0 g/km (comb.),Autohaus Heuberger GmbH,Dealer,50478138,+49 (0)8362 - 91920,5.0,2.0,https://www.autoscout24.com/dealerinfo/autohaus-heuberger-gmbh-fuessen-87629-1?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-heuberger-gmbh-fuessen-87629-1/imprint,DE-87629 Füssen,DE,87629,Füssen,Hiebelerstr. 65,4,https://prod.pictures.autoscout24.net/listing-images/a8d891cb-070d-4bbe-aa10-5d3c6c443153_dd9be31b-cd68-4ccb-b94a-ca7459c20154.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-quattro-s-line-matrix-pano-acc-electric-black-a8d891cb-070d-4bbe-aa10-5d3c6c443153,,False,,True,False,,1.0,SUV/Off-Road/Pick-Up,4.0,5.0,Black,Metallic,Black,Cloth,Included,,504 km,649 km,ok,
16e76719-ca3d-4762-99d1-75af28533c71,Audi Q4 e-tron 40 MMI Navi Matrix ACC Kamera,40 MMI Navi Matrix ACC Kamera,Q4 e-tron Sportback,Q4 e-tron,Automatic,"34,880",€,1.0,False,"43,361 km",03/2023,Electric,150,204,17.6 kWh/100 km (comb.),0 g/km (comb.),Senger AZ Münster GmbH,Dealer,50441035,+49 (0)5971 - 79134137,3.5,2.0,https://www.autoscout24.com/dealerinfo/senger-az-muenster-gmbh-muenster-48153-2?atype=C,https://www.autoscout24.com/dealerinfo/senger-az-muenster-gmbh-muenster-48153-2/imprint,DE-48153 Münster,DE,48153,Münster,Siemensstr. 51,15,https://prod.pictures.autoscout24.net/listing-images/16e76719-ca3d-4762-99d1-75af28533c71_e25446ba-41c9-438b-a5db-c7dfed690298.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-mmi-navi-matrix-acc-kamera-electric-black-16e76719-ca3d-4762-99d1-75af28533c71,,True,12 months,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Black,Metallic,Black,Cloth,,,498 km,,ok,
511b2f5f-1d79-4b59-bad8-03766d444345,Audi Q4 e-tron 45 210 kW,45 210 kW,Q4 e-tron,Q4 e-tron,Automatic,"48,900",€,1.0,False,"8,517 km",08/2025,Electric,210,286,,,Audi Berlin GmbH,Dealer,10936493,+49 (0)30 - 1663682405,4.5,69.0,https://www.autoscout24.com/dealerinfo/audi-berlin-gmbh-berlin-12489?atype=C,https://www.autoscout24.com/dealerinfo/audi-berlin-gmbh-berlin-12489/imprint,DE-12489 Berlin,DE,12489,Berlin,Rudower Chaussee 47,15,https://prod.pictures.autoscout24.net/listing-images/511b2f5f-1d79-4b59-bad8-03766d444345_fa6704ba-bd20-497b-80be-f63cd27cb6b8.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-210-kw-electric-black-511b2f5f-1d79-4b59-bad8-03766d444345,,False,,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Black,Metallic,Black,Cloth,,,539 km,,ok,
3b7c58b2-f995-4a94-9e5d-bbb80d2d15d3,Audi Q4 e-tron 45 AHK 360°K NAVI HUD VIRTUAL DAB,45 AHK 360°K NAVI HUD VIRTUAL DAB,Q4 e-tron,Q4 e-tron,Automatic,"47,900",€,1.0,False,"8,200 km",08/2025,Electric,210,286,,,Audi Berlin GmbH,Dealer,10936493,+49 (0)30 - 1663682405,4.5,69.0,https://www.autoscout24.com/dealerinfo/audi-berlin-gmbh-berlin-12489?atype=C,https://www.autoscout24.com/dealerinfo/audi-berlin-gmbh-berlin-12489/imprint,DE-12489 Berlin,DE,12489,Berlin,Rudower Chaussee 47,24,https://prod.pictures.autoscout24.net/listing-images/3b7c58b2-f995-4a94-9e5d-bbb80d2d15d3_599e4afe-aaef-4bcd-9938-ea556cf898fb.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-ahk-360k-navi-hud-virtual-dab-electric-violet-3b7c58b2-f995-4a94-9e5d-bbb80d2d15d3,,True,,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Violet,Metallic,Black,Cloth,,,546 km,,ok,
b507fe29-b01f-469e-8bf5-ca77a2150850,Audi Q4 e-tron 35 RFK NAVI HUD VIRTUAL,35 RFK NAVI HUD VIRTUAL,Q4 e-tron,Q4 e-tron,Automatic,"29,900",€,1.0,False,"33,700 km",11/2022,Electric,125,170,,,Audi Berlin GmbH,Dealer,10936493,+49 (0)30 - 1663682405,4.5,69.0,https://www.autoscout24.com/dealerinfo/audi-berlin-gmbh-berlin-12489?atype=C,https://www.autoscout24.com/dealerinfo/audi-berlin-gmbh-berlin-12489/imprint,DE-12489 Berlin,DE,12489,Berlin,Rudower Chaussee 47,24,https://prod.pictures.autoscout24.net/listing-images/b507fe29-b01f-469e-8bf5-ca77a2150850_d99edbd2-6234-492b-9a66-4db2b823ab13.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-35-rfk-navi-hud-virtual-electric-black-b507fe29-b01f-469e-8bf5-ca77a2150850,,True,,True,False,Repaired,1.0,SUV/Off-Road/Pick-Up,4.0,5.0,Black,Metallic,Black,Part leather,,,313 km,,ok,
9fed9b42-9bdd-47ff-9da0-98a70edb7ee3,Audi Q4 e-tron Q4 40 e-tron LED RFK NAVI VIRTUAL DAB SITZHZG,Q4 40 e-tron LED RFK NAVI VIRTUAL DAB SITZHZG,Q4 e-tron,Q4 e-tron,Automatic,"34,900",€,1.0,False,"15,600 km",02/2023,Electric,150,204,,,Audi Berlin GmbH,Dealer,10936493,+49 (0)30 - 1663682405,4.5,69.0,https://www.autoscout24.com/dealerinfo/audi-berlin-gmbh-berlin-12489?atype=C,https://www.autoscout24.com/dealerinfo/audi-berlin-gmbh-berlin-12489/imprint,DE-12489 Berlin,DE,12489,Berlin,Rudower Chaussee 47,24,https://prod.pictures.autoscout24.net/listing-images/9fed9b42-9bdd-47ff-9da0-98a70edb7ee3_dd78f01f-6cd9-4d07-bc4b-688c1f58336e.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-40-e-tron-led-rfk-navi-virtual-dab-sitzhzg-electric-black-9fed9b42-9bdd-47ff-9da0-98a70edb7ee3,,True,,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Black,Metallic,Black,Part leather,,,466 km,,ok,
aa384733-c556-45f5-a23b-15b6f3d1bd7c,Audi Q4 e-tron Q4 40 e-tron RFK NAVI VIRTUAL HUD DAB SITZHZG,Q4 40 e-tron RFK NAVI VIRTUAL HUD DAB SITZHZG,Q4 e-tron,Q4 e-tron,Automatic,"30,900",€,1.0,False,"79,850 km",02/2023,Electric,150,204,,,Audi Berlin GmbH,Dealer,10936493,+49 (0)30 - 1663682405,4.5,69.0,https://www.autoscout24.com/dealerinfo/audi-berlin-gmbh-berlin-12489?atype=C,https://www.autoscout24.com/dealerinfo/audi-berlin-gmbh-berlin-12489/imprint,DE-12489 Berlin,DE,12489,Berlin,Rudower Chaussee 47,15,https://prod.pictures.autoscout24.net/listing-images/aa384733-c556-45f5-a23b-15b6f3d1bd7c_ca1f416c-e735-4cef-8619-25dc6b99af22.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-40-e-tron-rfk-navi-virtual-hud-dab-sitzhzg-electric-grey-aa384733-c556-45f5-a23b-15b6f3d1bd7c,,True,,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Grey,,Black,Cloth,,,466 km,,ok,
c63efbca-1cd0-480e-93de-49fe89376372,Audi Q4 e-tron Q4 45 e-tron S line Matrix Wärmepumpe,Q4 45 e-tron S line Matrix Wärmepumpe,Q4 e-tron,Q4 e-tron,Automatic,"39,979",€,1.0,False,"11,275 km",09/2024,Electric,210,286,17.2 kWh/100 km (comb.),0 g/km (comb.),Autohaus Neu GmbH,Dealer,48953260,+49 (0)3821 - 87990,5.0,2.0,https://www.autoscout24.com/dealerinfo/autohaus-neu-gmbh-barth-18311-1?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-neu-gmbh-barth-18311-1/imprint,DE-18311 Barth,DE,18311,Barth,Am Mastweg 23,15,https://prod.pictures.autoscout24.net/listing-images/c63efbca-1cd0-480e-93de-49fe89376372_ecec8007-4435-4b59-80c5-15b0fb494b19.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-45-e-tron-s-line-matrix-waermepumpe-electric-silver-c63efbca-1cd0-480e-93de-49fe89376372,,True,,True,False,,1.0,SUV/Off-Road/Pick-Up,4.0,5.0,Silver,Metallic,Black,Cloth,,,516 km,,ok,
07f2fb71-d02b-4883-881f-e56cd1400905,Audi Q4 e-tron,Q4 e-tron,Q4 e-tron,Q4 e-tron,Automatic,"30,870",€,1.0,False,"28,672 km",05/2023,Electric,125,170,,,Audi Zentrum Aachen Jacobs Automobile GmbH,Dealer,3977,+49 (0)241 - 6084370,4.5,221.0,https://www.autoscout24.com/dealerinfo/audi-zentrum-aachen-jacobs-automobile-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/audi-zentrum-aachen-jacobs-automobile-gmbh/imprint,DE-52078 Aachen,DE,52078,Aachen,Neuenhofstr. 100,4,https://prod.pictures.autoscout24.net/listing-images/07f2fb71-d02b-4883-881f-e56cd1400905_4d66c4c6-a58a-4413-af93-7792fcd73e3a.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-electric-black-07f2fb71-d02b-4883-881f-e56cd1400905,,True,,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Black,Metallic,Black,Cloth,,,412 km,,ok,
2651ca11-8e67-40f6-9de4-c22734f7fd7f,Audi Q4 e-tron Sportback 35 ACC*Matrix-LED*Kamera *,Sportback 35 ACC*Matrix-LED*Kamera *,Q4 e-tron Sportback,Q4 e-tron,Automatic,"30,870",€,1.0,False,"28,672 km",05/2023,Electric,125,170,,,Audi Zentrum Aachen Jacobs Automobile GmbH,Dealer,3977,+49 (0)241 - 6084370,4.5,221.0,https://www.autoscout24.com/dealerinfo/audi-zentrum-aachen-jacobs-automobile-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/audi-zentrum-aachen-jacobs-automobile-gmbh/imprint,DE-52078 Aachen,DE,52078,Aachen,Neuenhofstr. 100,4,https://prod.pictures.autoscout24.net/listing-images/2651ca11-8e67-40f6-9de4-c22734f7fd7f_a9fb4898-52b3-4417-9bc2-424f9f7253b4.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-sportback-35-acc-matrix-led-kamera-electric-black-2651ca11-8e67-40f6-9de4-c22734f7fd7f,,True,,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Black,Metallic,Black,Cloth,,,412 km,,ok,
8d121b22-0fc2-47c8-ae57-abea079da73c,Audi Q4 e-tron 40 R.Cam Nav CarPlay ACC 82kWh HUD AHK,40 R.Cam Nav CarPlay ACC 82kWh HUD AHK,Q4 e-tron,Q4 e-tron,Automatic,"31,000",€,1.0,False,"87,245 km",01/2024,Electric,150,204,16.6 kWh/100 km (comb.),0 g/km (comb.),Autohaus Siegtal GmbH,Dealer,5393990,+49 (0)2243 - 847500,4.0,135.0,https://www.autoscout24.com/dealerinfo/autohaus-siegtal-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-siegtal-gmbh/imprint,DE-53783 Eitorf,DE,53783,Eitorf,Im Auel 31,14,https://prod.pictures.autoscout24.net/listing-images/8d121b22-0fc2-47c8-ae57-abea079da73c_b8a0718d-b5de-4ff8-92fd-f8b1681224a3.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-r-cam-nav-carplay-acc-82kwh-hud-ahk-electric-black-8d121b22-0fc2-47c8-ae57-abea079da73c,,False,,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Black,Metallic,Grey,Cloth,,,448 km,,ok,
9313ce7b-060f-497f-af9d-774cb2158fb6,Audi Q4 e-tron 45 *ACC*KAM*SPUR*19''*,45 *ACC*KAM*SPUR*19''*,Q4 e-tron,Q4 e-tron,Automatic,"43,480",€,1.0,False,"6,800 km",09/2025,Electric,210,286,,,Schwaba Gebrauchtwagenzentrum,Dealer,43153196,+49 (0)821 - 9994900322,4.5,44.0,https://www.autoscout24.com/dealerinfo/schwaba-gebrauchtwagenzentrum?atype=C,https://www.autoscout24.com/dealerinfo/schwaba-gebrauchtwagenzentrum/imprint,DE-86368 Gersthofen,DE,86368,Gersthofen,Porschestraße 2,15,https://prod.pictures.autoscout24.net/listing-images/9313ce7b-060f-497f-af9d-774cb2158fb6_261d4d78-e12e-4aa6-9ed3-b5abe89b3fb9.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-acc-kam-spur-19-electric-blue-9313ce7b-060f-497f-af9d-774cb2158fb6,,True,,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Blue,Metallic,Black,Cloth,,,551 km,,ok,
a2da4c53-4408-4695-9293-63c499f713cc,Audi Q4 e-tron 45 *ACC*AHK*KAM*Matrix*HdUp*19''*,45 *ACC*AHK*KAM*Matrix*HdUp*19''*,Q4 e-tron,Q4 e-tron,Automatic,"45,880",€,1.0,False,"7,000 km",08/2025,Electric,210,286,,,Schwaba Gebrauchtwagenzentrum,Dealer,43153196,+49 (0)821 - 9994900322,4.5,44.0,https://www.autoscout24.com/dealerinfo/schwaba-gebrauchtwagenzentrum?atype=C,https://www.autoscout24.com/dealerinfo/schwaba-gebrauchtwagenzentrum/imprint,DE-86368 Gersthofen,DE,86368,Gersthofen,Porschestraße 2,15,https://prod.pictures.autoscout24.net/listing-images/a2da4c53-4408-4695-9293-63c499f713cc_98b38739-c282-4c98-a004-08773e59efb6.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-acc-ahk-kam-matrix-hdup-19-electric-grey-a2da4c53-4408-4695-9293-63c499f713cc,,True,,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Grey,,Black,Cloth,,,456 km,,ok,
79e547de-8bbc-48c9-a150-060a4fc97c63,Audi Q4 e-tron .,.,Q4 e-tron,Q4 e-tron,Automatic,"28,680",€,1.0,False,"57,149 km",09/2021,Electric,150,204,,,Schwaba Gebrauchtwagenzentrum,Dealer,43153196,+49 (0)821 - 9994900322,4.5,44.0,https://www.autoscout24.com/dealerinfo/schwaba-gebrauchtwagenzentrum?atype=C,https://www.autoscout24.com/dealerinfo/schwaba-gebrauchtwagenzentrum/imprint,DE-86368 Gersthofen,DE,86368,Gersthofen,Porschestraße 2,10,https://prod.pictures.autoscout24.net/listing-images/79e547de-8bbc-48c9-a150-060a4fc97c63_368b430b-0d21-4485-b532-1a93efdcc2ba.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-electric-grey-79e547de-8bbc-48c9-a150-060a4fc97c63,,True,,True,False,Repaired,,SUV/Off-Road/Pick-Up,5.0,5.0,Grey,Metallic,Black,Full leather,,,479 km,,ok,
9a0dd9c9-7156-47f7-b94d-32ed42ab1360,Audi Q4 e-tron 50 quattro HuD-Matrix-ACC-Sonos-,50 quattro HuD-Matrix-ACC-Sonos-,Q4 e-tron,Q4 e-tron,Automatic,"35,990",€,1.0,False,"41,150 km",01/2023,Electric,220,299,17.6 kWh/100 km (comb.),0 g/km (comb.),Feser Joachim Automobil GmbH,Dealer,34463572,+49 (0)9171 - 9074924,4.5,18.0,https://www.autoscout24.com/dealerinfo/feser-joachim-automobil-gmbh-roth?atype=C,https://www.autoscout24.com/dealerinfo/feser-joachim-automobil-gmbh-roth/imprint,DE-91154 Roth,DE,91154,Roth,Kupferschmiedstr. 2,21,https://prod.pictures.autoscout24.net/listing-images/9a0dd9c9-7156-47f7-b94d-32ed42ab1360_3da32b33-d1da-4b28-9245-ce8da380218f.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-50-quattro-hud-matrix-acc-sonos-electric-violet-9a0dd9c9-7156-47f7-b94d-32ed42ab1360,,True,12 months,True,,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Violet,Metallic,Beige,Full leather,,,450 km,,ok,
cd9f8b13-e909-4b6b-a4cd-bfc9842b2d8e,Audi Q4 e-tron 40 e-tron basis NAV LED APPLINK PDC ACC WP WINTER,40 e-tron basis NAV LED APPLINK PDC ACC WP WINTER,Q4 e-tron,Q4 e-tron,Automatic,"31,490",€,,False,"54,253 km",11/2022,Electric,150,204,19.1 kWh/100 km (comb.),0 g/km (comb.),AutoScout24 Smyle GmbH Partners,Dealer,51142524,+49 (0)89 - 444563273,3.0,3.0,https://www.autoscout24.com/dealerinfo/autoscout24-smyle-gmbh-partners?atype=C,https://www.autoscout24.com/dealerinfo/autoscout24-smyle-gmbh-partners/imprint,DE-82031 München,DE,82031,München,Bothestr. 15,8,https://prod.pictures.autoscout24.net/listing-images/cd9f8b13-e909-4b6b-a4cd-bfc9842b2d8e_b8a1c997-d197-4922-8f4f-91009c650c56.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-e-tron-basis-nav-led-applink-pdc-acc-wp-winter-electric-black-cd9f8b13-e909-4b6b-a4cd-bfc9842b2d8e,,True,12 months,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Black,Metallic,Black,Full leather,Included,,461 km,,ok,
ae0d7fb2-4adc-47e2-848a-840abbc1e97a,Audi Q4 e-tron Sportback 40 e-tron S Line / SONOS,Sportback 40 e-tron S Line / SONOS,Q4 e-tron Sportback,Q4 e-tron,Automatic,"49,900",€,1.0,False,"9,900 km",06/2025,Electric,150,204,17.4 kWh/100 km (comb.),0 g/km (comb.),Autohaus Lassotta GmbH,Dealer,22672,+49 (0)3521 - 75060,4.5,31.0,https://www.autoscout24.com/dealerinfo/autohaus-lassotta-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-lassotta-gmbh/imprint,DE-01662 Meissen,DE,1662,Meissen,Berghausstr. 2a,16,https://prod.pictures.autoscout24.net/listing-images/ae0d7fb2-4adc-47e2-848a-840abbc1e97a_f8ac5763-3552-47f6-816f-e16845eeba51.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-sportback-40-e-tron-s-line-sonos-electric-grey-ae0d7fb2-4adc-47e2-848a-840abbc1e97a,,True,,True,False,,1.0,SUV/Off-Road/Pick-Up,4.0,5.0,Grey,,Black,Alcantara,,,507 km,,ok,
