listing_id,title,subtitle,variant,model_group,transmission,price,currency,price_superscript,is_conditional_price,mileage,first_registration,fuel_or_powertrain,power_kw,power_hp,wltp_consumption,wltp_co2_emissions,seller_name,seller_type,dealer_id,seller_phone,seller_rating_stars,seller_rating_count,seller_info_url,seller_imprint_url,seller_location,country_code,zip_code,city,street,image_count,primary_image_url,has_360_image,available_now,vat_deductible,delivery_possible,listing_url,raw_card_text
7a6d292b-c7de-4266-a2e4-088aaf8b9acd,Audi Q4 e-tron e-tron 45 Quattro LED~Navi~ACC~RFK~VirtualCo,e-tron 45 Quattro LED~Navi~ACC~RFK~VirtualCo,Q4 e-tron,Q4 e-tron,Automatic,"26,550",€,1,False,"114,955 km",02/2023,Electric,195,265,- (l/100 km),0 g/km (comb.),Auto Braininger GbR,Dealer,2641598,+49 (0)871 - 1433125,5.0,220,https://www.autoscout24.com/dealerinfo/auto-braininger-gbr?atype=C,https://www.autoscout24.com/dealerinfo/auto-braininger-gbr/imprint,DE-84032 Altdorf - Landshut,DE,84032,Altdorf - Landshut,Opalstraße 45,15,https://prod.pictures.autoscout24.net/listing-images/7a6d292b-c7de-4266-a2e4-088aaf8b9acd_babe5123-1ab6-4523-925d-de5cdab1170b.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-e-tron-45-quattro-led-navi-acc-rfk-virtualco-electric-black-7a6d292b-c7de-4266-a2e4-088aaf8b9acd,
62ee37f8-b10a-4d74-b38f-3ff978f71807,Audi Q4 e-tron,Q4 e-tron,Q4 e-tron,Q4 e-tron,Automatic,"33,780",€,1,False,"50,456 km",03/2023,Electric,150,204,,,Jacobs Automobile Heinsberg GmbH,Dealer,23379,+49 (0)2452 - 91970,4.5,22,https://www.autoscout24.com/dealerinfo/jacobs-automobile-heinsberg-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/jacobs-automobile-heinsberg-gmbh/imprint,DE-52525 Heinsberg,DE,52525,Heinsberg,Ferdinand-Porsche-Straße 2,4,https://prod.pictures.autoscout24.net/listing-images/62ee37f8-b10a-4d74-b38f-3ff978f71807_00e8be3a-e74f-4bca-bccb-85977fd79aae.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-electric-blue-62ee37f8-b10a-4d74-b38f-3ff978f71807,
cc7dcec2-9a86-4ee8-9ef8-0fd459ba100e,Audi Q4 e-tron,Q4 e-tron,Q4 e-tron,Q4 e-tron,Automatic,"44,730",€,1,False,"5,100 km",08/2025,Electric,210,286,18.3 kWh/100 km (comb.),0 g/km (comb.),Jacobs Automobile Bergheim GmbH& Co. KG,Dealer,23378,+49 (0)2271 - 76170,4.5,31,https://www.autoscout24.com/dealerinfo/jacobs-automobile-bergheim-gmbh-und-co-kg?atype=C,https://www.autoscout24.com/dealerinfo/jacobs-automobile-bergheim-gmbh-und-co-kg/imprint,DE-50126 Bergheim,DE,50126,Bergheim,Lechenicher Straße 30-38,10,https://prod.pictures.autoscout24.net/listing-images/cc7dcec2-9a86-4ee8-9ef8-0fd459ba100e_45990078-2bf3-492a-9fab-3a3d83df9b4f.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-electric-white-cc7dcec2-9a86-4ee8-9ef8-0fd459ba100e,
a25194ee-0021-44d9-badc-f361c2d6ed7b,Audi Q4 e-tron,Q4 e-tron,Q4 e-tron,Q4 e-tron,Automatic,"44,630",€,1,False,"7,389 km",08/2025,Electric,210,286,18.6 kWh/100 km (comb.),0 g/km (comb.),Jacobs Automobile Bergheim GmbH& Co. KG,Dealer,23378,+49 (0)2271 - 76170,4.5,31,https://www.autoscout24.com/dealerinfo/jacobs-automobile-bergheim-gmbh-und-co-kg?atype=C,https://www.autoscout24.com/dealerinfo/jacobs-automobile-bergheim-gmbh-und-co-kg/imprint,DE-50126 Bergheim,DE,50126,Bergheim,Lechenicher Straße 30-38,10,https://prod.pictures.autoscout24.net/listing-images/a25194ee-0021-44d9-badc-f361c2d6ed7b_6c2c89a3-9694-40d2-bd23-7db26900dbe1.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-electric-white-a25194ee-0021-44d9-badc-f361c2d6ed7b,
9432d1bf-f3bb-46ec-9684-2b6325d08d15,Audi Q4 e-tron 35 LED Standklima ACC EPH DAB,35 LED Standklima ACC EPH DAB,Q4 e-tron,Q4 e-tron,Automatic,"24,870",€,1,False,"22,130 km",03/2023,Electric,125,170,,,Auto Bach GmbH,Dealer,6285,+49 (0)6432 - 95034992,4.5,73,https://www.autoscout24.com/dealerinfo/auto-bach-gmbh-diez?atype=C,https://www.autoscout24.com/dealerinfo/auto-bach-gmbh-diez/imprint,DE-65582 Diez,DE,65582,Diez,Limburger Straße 156,21,https://prod.pictures.autoscout24.net/listing-images/9432d1bf-f3bb-46ec-9684-2b6325d08d15_c74e1206-b3cf-41ad-bb38-7a9820d4fae9.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-35-led-standklima-acc-eph-dab-electric-grey-9432d1bf-f3bb-46ec-9684-2b6325d08d15,
c866fd0a-a563-4278-8be6-61be68b6d4af,Audi Q4 e-tron 50 e-tron qu S line MATRIX NAVI KAMERA,50 e-tron qu S line MATRIX NAVI KAMERA,Q4 e-tron,Q4 e-tron,Automatic,"37,890",€,1,False,"32,400 km",02/2023,Electric,220,299,18.1 kWh/100 km (comb.),0 g/km (comb.),Feser GmbH,Dealer,34463555,+49 (0)9122 - 9954610,4.5,43,https://www.autoscout24.com/dealerinfo/feser-gmbh-schwabach?atype=C,https://www.autoscout24.com/dealerinfo/feser-gmbh-schwabach/imprint,DE-91126 Schwabach,DE,91126,Schwabach,Fürther Str. 32,22,https://prod.pictures.autoscout24.net/listing-images/c866fd0a-a563-4278-8be6-61be68b6d4af_cd19f42a-d785-47ec-8cdd-5c3b29725dec.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-50-e-tron-qu-s-line-matrix-navi-kamera-electric-black-c866fd0a-a563-4278-8be6-61be68b6d4af,
be0a8e1e-2664-43c9-95ca-6f47e42b9c9a,Audi Q4 e-tron Q4 40 e-tron Sportback Matrix Standklima SONOS A,Q4 40 e-tron Sportback Matrix Standklima SONOS A,Q4 e-tron Sportback,Q4 e-tron,Automatic,"38,550",€,1,False,"41,302 km",01/2024,Electric,150,204,,,Audi Hannover GmbH,Dealer,22755,+49 (0)511 - 7110996612,4.5,152,https://www.autoscout24.com/dealerinfo/audi-hannover-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/audi-hannover-gmbh/imprint,DE-30179 Hannover,DE,30179,Hannover,Vahrenwalder Str. 303,15,https://prod.pictures.autoscout24.net/listing-images/be0a8e1e-2664-43c9-95ca-6f47e42b9c9a_fec0f519-d4f0-4edc-8907-1e9a1501b3fb.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-40-e-tron-sportback-matrix-standklima-sonos-a-electric-grey-be0a8e1e-2664-43c9-95ca-6f47e42b9c9a,
ae6f2851-e11c-4ac5-a336-d6f4a0dcf077,Audi Q4 e-tron 45 AHK/LED/Keyless-Go/Apple-Car-Play/Sitzheizung/MMI+,45 AHK/LED/Keyless-Go/Apple-Car-Play/Sitzheizung/MMI+,Q4 e-tron,Q4 e-tron,Automatic,"44,630",€,1,False,"7,389 km",08/2025,Electric,210,286,18.6 kWh/100 km (comb.),0 g/km (comb.),Jacobs Automobile Bergheim GmbH& Co. KG,Dealer,23378,+49 (0)2271 - 76170,4.5,31,https://www.autoscout24.com/dealerinfo/jacobs-automobile-bergheim-gmbh-und-co-kg?atype=C,https://www.autoscout24.com/dealerinfo/jacobs-automobile-bergheim-gmbh-und-co-kg/imprint,DE-50126 Bergheim,DE,50126,Bergheim,Lechenicher Straße 30-38,10,https://prod.pictures.autoscout24.net/listing-images/ae6f2851-e11c-4ac5-a336-d6f4a0dcf077_45966268-f185-4723-b346-357f4ba6aa37.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-ahk-led-keyless-go-apple-car-play-sitzheizung-mmi-electric-white-ae6f2851-e11c-4ac5-a336-d6f4a0dcf077,
28eb5d41-741b-4fc2-b000-99ac5fa8ba0e,Audi Q4 e-tron,Q4 e-tron,Q4 e-tron,Q4 e-tron,Automatic,"44,730",€,1,False,"5,100 km",08/2025,Electric,210,286,18.3 kWh/100 km (comb.),0 g/km (comb.),Jacobs Automobile Bergheim GmbH& Co. KG,Dealer,23378,+49 (0)2271 - 76170,4.5,31,https://www.autoscout24.com/dealerinfo/jacobs-automobile-bergheim-gmbh-und-co-kg?atype=C,https://www.autoscout24.com/dealerinfo/jacobs-automobile-bergheim-gmbh-und-co-kg/imprint,DE-50126 Bergheim,DE,50126,Bergheim,Lechenicher Straße 30-38,10,https://prod.pictures.autoscout24.net/listing-images/28eb5d41-741b-4fc2-b000-99ac5fa8ba0e_398dd200-2f7e-4d7c-8be7-5bb551238c88.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-electric-white-28eb5d41-741b-4fc2-b000-99ac5fa8ba0e,
275f2069-1fe1-47f8-af2c-528bb52d155a,Audi Q4 e-tron,Q4 e-tron,Q4 e-tron,Q4 e-tron,Automatic,"45,730",€,1,False,"3,902 km",08/2025,Electric,150,204,18.0 kWh/100 km (comb.),0 g/km (comb.),Jacobs Automobile Bergheim GmbH& Co. KG,Dealer,23378,+49 (0)2271 - 76170,4.5,31,https://www.autoscout24.com/dealerinfo/jacobs-automobile-bergheim-gmbh-und-co-kg?atype=C,https://www.autoscout24.com/dealerinfo/jacobs-automobile-bergheim-gmbh-und-co-kg/imprint,DE-50126 Bergheim,DE,50126,Bergheim,Lechenicher Straße 30-38,10,https://prod.pictures.autoscout24.net/listing-images/275f2069-1fe1-47f8-af2c-528bb52d155a_d425338e-4600-439d-8c6f-f947cadb7046.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-electric-silver-275f2069-1fe1-47f8-af2c-528bb52d155a,
9494ffc6-f8c2-4022-b6dd-dc54b830fe8d,Audi Q4 e-tron,Q4 e-tron,Q4 e-tron,Q4 e-tron,Automatic,"45,730",€,1,False,"3,902 km",08/2025,Electric,150,204,18.0 kWh/100 km (comb.),0 g/km (comb.),Jacobs Automobile Bergheim GmbH& Co. KG,Dealer,23378,+49 (0)2271 - 76170,4.5,31,https://www.autoscout24.com/dealerinfo/jacobs-automobile-bergheim-gmbh-und-co-kg?atype=C,https://www.autoscout24.com/dealerinfo/jacobs-automobile-bergheim-gmbh-und-co-kg/imprint,DE-50126 Bergheim,DE,50126,Bergheim,Lechenicher Straße 30-38,10,https://prod.pictures.autoscout24.net/listing-images/9494ffc6-f8c2-4022-b6dd-dc54b830fe8d_e35545a8-d5c4-4ee4-aecf-b1368540ad89.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-electric-silver-9494ffc6-f8c2-4022-b6dd-dc54b830fe8d,
56829469-8e84-45a3-92f3-d43d932bc74b,Audi Q4 e-tron Q4 Spb. e-tron 50 quattro S line ACC Matrix R-Kam.,Q4 Spb. e-tron 50 quattro S line ACC Matrix R-Kam.,Q4 e-tron,Q4 e-tron,Automatic,"41,995",€,1,False,"46,875 km",12/2023,Electric,220,299,17.9 kWh/100 km (comb.),0 g/km (comb.),Autohaus Huttner GmbH,Dealer,4172834,+49 (0)8191 - 985150,5.0,32,https://www.autoscout24.com/dealerinfo/autohaus-huttner-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-huttner-gmbh/imprint,DE-86899 Landsberg am Lech,DE,86899,Landsberg am Lech,Graf-Zeppelin-Straße 2,15,https://prod.pictures.autoscout24.net/listing-images/56829469-8e84-45a3-92f3-d43d932bc74b_3d049772-69fa-4e54-820e-74d3152b4883.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-spb-e-tron-50-quattro-s-line-acc-matrix-r-kam-electric-grey-56829469-8e84-45a3-92f3-d43d932bc74b,
1804c60c-1283-4968-a293-61bba8ac9aac,"Audi Q4 e-tron Q4 45 e-tron quattro Klima NAVI AHK ALU 21"" LED","Q4 45 e-tron quattro Klima NAVI AHK ALU 21"" LED",Q4 e-tron,Q4 e-tron,Automatic,"61,990",€,1,True,"9,900 km",04/2026,Electric,210,286,17.7 kWh/100 km (comb.),0 g/km (comb.),Volkswagen Automobile Rhein-Neckar GmbH,Dealer,42860874,+49 (0)621 - 8457998511,5.0,10,https://www.autoscout24.com/dealerinfo/volkswagen-automobile-rhein-neckar-gmbh-weinheim?atype=C,https://www.autoscout24.com/dealerinfo/volkswagen-automobile-rhein-neckar-gmbh-weinheim/imprint,DE-69469 Weinheim,DE,69469,Weinheim,Viernheimer Str.53 - 55,15,https://prod.pictures.autoscout24.net/listing-images/1804c60c-1283-4968-a293-61bba8ac9aac_a194f06c-812d-4a2f-8df2-dc07b71a2f9d.jpg/250x188.webp,,,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-45-e-tron-quattro-klima-navi-ahk-alu-21-led-electric-black-1804c60c-1283-4968-a293-61bba8ac9aac,
daae81d5-2871-4ca4-92ca-98cec8f28e6c,"Audi Q4 e-tron 45 qu. advanced 20""Zoll/Navi+","45 qu. advanced 20""Zoll/Navi+",Q4 e-tron,Q4 e-tron,Automatic,"46,389",€,1,False,"6,892 km",08/2025,Electric,210,286,17.5 kWh/100 km (comb.),0 g/km (comb.),Audi München GmbH,Dealer,14856243,+49 (0)89 - 5419488039,4.5,159,https://www.autoscout24.com/dealerinfo/audi-muenchen-gmbh-eching?atype=C,https://www.autoscout24.com/dealerinfo/audi-muenchen-gmbh-eching/imprint,DE-85386 Eching,DE,85386,Eching,Heisenbergstrasse 4,15,https://prod.pictures.autoscout24.net/listing-images/daae81d5-2871-4ca4-92ca-98cec8f28e6c_c0c62231-b073-44c5-94b2-900c70536c6e.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-qu-advanced-20zoll-navi-electric-blue-daae81d5-2871-4ca4-92ca-98cec8f28e6c,
e0c63f83-363e-4a53-b5d0-a14adf92be28,"Audi Q4 e-tron 45 advanced AHK/20""Zoll","45 advanced AHK/20""Zoll",Q4 e-tron Sportback,Q4 e-tron,Automatic,"45,182",€,1,False,"2,123 km",07/2025,Electric,210,286,,,Audi München GmbH,Dealer,14856243,+49 (0)89 - 5419488039,4.5,159,https://www.autoscout24.com/dealerinfo/audi-muenchen-gmbh-eching?atype=C,https://www.autoscout24.com/dealerinfo/audi-muenchen-gmbh-eching/imprint,DE-85386 Eching,DE,85386,Eching,Heisenbergstrasse 4,15,https://prod.pictures.autoscout24.net/listing-images/e0c63f83-363e-4a53-b5d0-a14adf92be28_d8fd7c7d-ed7f-4538-97fc-376697f1936d.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-advanced-ahk-20zoll-electric-white-e0c63f83-363e-4a53-b5d0-a14adf92be28,
31cb1932-78f8-4ea4-b69d-d6cae980a86d,Audi Q4 e-tron 40 150 kW LED SW,40 150 kW LED SW,Q4 e-tron,Q4 e-tron,Automatic,"28,890",€,1,False,"68,523 km",03/2023,Electric,150,204,,,VGRDD GmbH,Dealer,43403674,+49 (0)351 - 49201400,4.0,16,https://www.autoscout24.com/dealerinfo/vgrdd-gmbh-dresden-01067-1?atype=C,https://www.autoscout24.com/dealerinfo/vgrdd-gmbh-dresden-01067-1/imprint,DE-01067 Dresden,DE,01067,Dresden,Hamburger Str. 28,7,https://prod.pictures.autoscout24.net/listing-images/31cb1932-78f8-4ea4-b69d-d6cae980a86d_2b2af529-30e2-497b-b816-cb0a145427d7.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-150-kw-led-sw-electric-black-31cb1932-78f8-4ea4-b69d-d6cae980a86d,
db9b4a34-7dd5-43e4-86b7-c685ee15d5f5,Audi Q4 e-tron 210 kW,210 kW,Q4 e-tron Sportback,Q4 e-tron,Automatic,"44,940",€,1,False,"15,894 km",07/2025,Electric,210,286,,,Audi Stuttgart GmbH,Dealer,33281,+49 (0)711 - 9880996670,4.5,150,https://www.autoscout24.com/dealerinfo/audi-stuttgart-gmbh-stuttgart?atype=C,https://www.autoscout24.com/dealerinfo/audi-stuttgart-gmbh-stuttgart/imprint,DE-70469 Stuttgart,DE,70469,Stuttgart,Heilbronner Str.340,15,https://prod.pictures.autoscout24.net/listing-images/db9b4a34-7dd5-43e4-86b7-c685ee15d5f5_044485a0-b804-46fb-a503-b997e36e18d0.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-210-kw-electric-black-db9b4a34-7dd5-43e4-86b7-c685ee15d5f5,
f840cfbb-24a5-49c7-ac90-7c740e85e2ce,Audi Q4 e-tron 45 NAVI eKLAPPE LED KLIMA,45 NAVI eKLAPPE LED KLIMA,Q4 e-tron,Q4 e-tron,Automatic,"43,750",€,1,False,"5,791 km",09/2025,Electric,210,286,16.2 kWh/100 km (comb.),0 g/km (comb.),Autohaus Potthoff GmbH,Dealer,5567,+49 (0)2381 - 799801,4.5,314,https://www.autoscout24.com/dealerinfo/autohaus-potthoff-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-potthoff-gmbh/imprint,DE-59075 Hamm,DE,59075,Hamm,Hammer Strasse / Ecke Hüserstraße 1,5,https://prod.pictures.autoscout24.net/listing-images/f840cfbb-24a5-49c7-ac90-7c740e85e2ce_874069f6-6b8b-4fd5-8301-28f1638f531f.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-navi-eklappe-led-klima-electric-blue-f840cfbb-24a5-49c7-ac90-7c740e85e2ce,
65436255-7158-4e4e-b1a5-5157fdb72b49,Audi Q4 e-tron 40 NAVI eKLAPPE KLIMA LM19,40 NAVI eKLAPPE KLIMA LM19,Q4 e-tron,Q4 e-tron,Automatic,"39,750",€,1,False,"8,244 km",09/2025,Electric,150,204,16.6 kWh/100 km (comb.),0 g/km (comb.),Autohaus Potthoff GmbH,Dealer,5567,+49 (0)2381 - 799801,4.5,314,https://www.autoscout24.com/dealerinfo/autohaus-potthoff-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-potthoff-gmbh/imprint,DE-59075 Hamm,DE,59075,Hamm,Hammer Strasse / Ecke Hüserstraße 1,5,https://prod.pictures.autoscout24.net/listing-images/65436255-7158-4e4e-b1a5-5157fdb72b49_fd0918f5-6200-4f86-a36b-81f4c0578836.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-navi-eklappe-klima-lm19-electric-white-65436255-7158-4e4e-b1a5-5157fdb72b49,
bcb2475c-d08e-4922-adfa-e15da9bb2879,Audi Q4 e-tron 45 KLIMA PDC NAVI eKLAPPE,45 KLIMA PDC NAVI eKLAPPE,Q4 e-tron,Q4 e-tron,Automatic,"42,750",€,1,False,"6,653 km",08/2025,Electric,210,286,,,Autohaus Potthoff GmbH,Dealer,5567,+49 (0)2381 - 799801,4.5,314,https://www.autoscout24.com/dealerinfo/autohaus-potthoff-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-potthoff-gmbh/imprint,DE-59075 Hamm,DE,59075,Hamm,Hammer Strasse / Ecke Hüserstraße 1,5,https://prod.pictures.autoscout24.net/listing-images/bcb2475c-d08e-4922-adfa-e15da9bb2879_381d68e0-80ee-46b2-81d2-296f3b220963.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-klima-pdc-navi-eklappe-electric-grey-bcb2475c-d08e-4922-adfa-e15da9bb2879,
8f814e4d-03b9-4b2f-8841-e56fdc573bbf,Audi Q4 e-tron 45 S line edition*AR-HUD*Matrix*Virtua,45 S line edition*AR-HUD*Matrix*Virtua,Q4 e-tron,Q4 e-tron,Automatic,"47,470",€,1,False,"15,326 km",07/2025,Electric,210,286,,,Göthling & Kaufmann Automobile GmbH,Dealer,32089,+49 (0)6192 - 9249300,4.0,118,https://www.autoscout24.com/dealerinfo/goethling-und-kaufmann-automobile-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/goethling-und-kaufmann-automobile-gmbh/imprint,DE-65719 Hofheim,DE,65719,Hofheim,Niederhofheimer Str. 59,15,https://prod.pictures.autoscout24.net/listing-images/8f814e4d-03b9-4b2f-8841-e56fdc573bbf_15f2c932-7e91-4e91-827a-2aef975443e4.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-s-line-edition-ar-hud-matrix-virtua-electric-black-8f814e4d-03b9-4b2f-8841-e56fdc573bbf,
c57731fe-1eb5-432f-bcfb-a4548afe0a35,Audi Q4 e-tron Kam. Navi Pano Sportp. Standh. Virtual,Kam. Navi Pano Sportp. Standh. Virtual,Q4 e-tron Sportback,Q4 e-tron,Automatic,"39,490",€,1,False,"30,000 km",09/2023,Electric,150,204,17.9 kWh/100 km (comb.),0 g/km (comb.),Autohof Reimers GmbH,Dealer,60702745,+49 (0)40 - 3098544777,,,https://www.autoscout24.com/dealerinfo/autohof-reimers-gmbh-norderstedt-22848-1?atype=C,https://www.autoscout24.com/dealerinfo/autohof-reimers-gmbh-norderstedt-22848-1/imprint,DE-22848 Norderstedt,DE,22848,Norderstedt,Ohechaussee 194,15,https://prod.pictures.autoscout24.net/listing-images/c57731fe-1eb5-432f-bcfb-a4548afe0a35_0badde90-42c6-40cc-bdaa-ad7f0ae72d79.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-kam-navi-pano-sportp-standh-virtual-electric-black-c57731fe-1eb5-432f-bcfb-a4548afe0a35,
536c3569-0f3d-4b53-bbf7-3ac7069d1608,Audi Q4 e-tron 35 Advanced Nav/ACC/Kam/SHZ/,35 Advanced Nav/ACC/Kam/SHZ/,Q4 e-tron Sportback,Q4 e-tron,Automatic,"27,580",€,1,False,"25,228 km",12/2022,Electric,125,170,,,Deisenroth & Söhne GmbH & Co. KG,Dealer,19615,+49 (0)6652 - 96900,5.0,31,https://www.autoscout24.com/dealerinfo/deisenroth-und-soehne-gmbh-und-co-kg-alsfeld?atype=C,https://www.autoscout24.com/dealerinfo/deisenroth-und-soehne-gmbh-und-co-kg-alsfeld/imprint,DE-36304 Alsfeld,DE,36304,Alsfeld,Schwabenröder Str. 64,30,https://prod.pictures.autoscout24.net/listing-images/536c3569-0f3d-4b53-bbf7-3ac7069d1608_bb10b8fe-619c-44ef-934f-28e0af9bd910.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-35-advanced-nav-acc-kam-shz-electric-black-536c3569-0f3d-4b53-bbf7-3ac7069d1608,
07562cd6-718c-4565-bb29-1f75febb50d1,Audi Q4 e-tron 40 S-Line edition one AHK Ka,40 S-Line edition one AHK Ka,Q4 e-tron,Q4 e-tron,Automatic,"36,980",€,1,False,"46,167 km",03/2023,Electric,150,204,,,Hoppmann Automobil GmbH,Dealer,40809227,+49 (0)2772 - 7009824,4.5,12,https://www.autoscout24.com/dealerinfo/hoppmann-automobil-gmbh-herborn?atype=C,https://www.autoscout24.com/dealerinfo/hoppmann-automobil-gmbh-herborn/imprint,DE-35745 Herborn,DE,35745,Herborn,Burger Landstr. 24,16,https://prod.pictures.autoscout24.net/listing-images/07562cd6-718c-4565-bb29-1f75febb50d1_a6e91073-65b5-46e1-aa26-f13337535381.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-s-line-edition-one-ahk-ka-electric-grey-07562cd6-718c-4565-bb29-1f75febb50d1,
58770de7-b84d-4708-95ed-53d8bac2912e,Audi Q4 e-tron Sportback 50 qu. 2x S line LED 20 NAVI S-SITZE ACC,Sportback 50 qu. 2x S line LED 20 NAVI S-SITZE ACC,Q4 e-tron Sportback,Q4 e-tron,Automatic,"36,450",€,1,False,"30,760 km",11/2023,Electric,221,300,17.5 kWh/100 km (comb.),0 g/km (comb.),Auto Bierschneider GmbH,Dealer,11289581,+49 (0)9142 - 96050,4.5,43,https://www.autoscout24.com/dealerinfo/auto-bierschneider-gmbh-treuchtlingen?atype=C,https://www.autoscout24.com/dealerinfo/auto-bierschneider-gmbh-treuchtlingen/imprint,DE-91757 Treuchtlingen,DE,91757,Treuchtlingen,Ansbacher Str. 64,23,https://prod.pictures.autoscout24.net/listing-images/58770de7-b84d-4708-95ed-53d8bac2912e_207ae28d-a447-4960-9d03-eb23ca86afaa.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-sportback-50-qu-2x-s-line-led-20-navi-s-sitze-acc-electric-grey-58770de7-b84d-4708-95ed-53d8bac2912e,
2c31674b-3f1f-4400-aed8-d47660adc84a,Audi Q4 e-tron 40,40,Q4 e-tron,Q4 e-tron,Automatic,"29,950",€,1,False,"60,100 km",11/2022,Electric,150,204,16.6 kWh/100 km (comb.),0 g/km (comb.),AHG GmbH & Co. KG,Dealer,2794789,+49 (0)3621 - 4504818,5.0,89,https://www.autoscout24.com/dealerinfo/ahg-gmbh-und-co-kg-gotha?atype=C,https://www.autoscout24.com/dealerinfo/ahg-gmbh-und-co-kg-gotha/imprint,DE-99867 Gotha,DE,99867,Gotha,Cyrusstr. 22,15,https://prod.pictures.autoscout24.net/listing-images/2c31674b-3f1f-4400-aed8-d47660adc84a_98da3f4e-2599-4dad-b2e9-e97d815e435c.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-electric-grey-2c31674b-3f1f-4400-aed8-d47660adc84a,
24da7699-8322-4199-907b-6d6f54444062,Audi Q4 e-tron 45 quattro S line Edition One LM21 Matrix LED N...,45 quattro S line Edition One LM21 Matrix LED N...,Q4 e-tron,Q4 e-tron,Automatic,"42,440",€,1,False,"51,030 km",04/2023,Electric,220,299,18.3 kWh/100 km (comb.),0 g/km (comb.),Autohaus Schmidt GmbH & Co. KG,Dealer,2679360,+49 (0)2306 - 705280,4.5,54,https://www.autoscout24.com/dealerinfo/autohaus-schmidt-gmbh-und-co-kg-luenen?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-schmidt-gmbh-und-co-kg-luenen/imprint,DE-44534 Lünen,DE,44534,Lünen,Cappenberger Str. 25a,15,https://prod.pictures.autoscout24.net/listing-images/24da7699-8322-4199-907b-6d6f54444062_6a59bd72-2df1-4885-823d-6bc2f2a07832.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-quattro-s-line-edition-one-lm21-matrix-led-n-electric-grey-24da7699-8322-4199-907b-6d6f54444062,
9a88e3a0-5b35-4e67-a0dc-54b8f87b5d59,Audi Q4 e-tron E-TRON SPORTBACK 55 2x S LINE BLACK/S-SITZE,E-TRON SPORTBACK 55 2x S LINE BLACK/S-SITZE,Q4 e-tron Sportback,Q4 e-tron,Automatic,"49,764",€,1,False,"23,985 km",03/2024,Electric,250,340,18.9 kWh/100 km (comb.),0 g/km (comb.),Reinhardt Automobile GmbH,Dealer,25623013,+49 (0)2331 - 59252011,5.0,688,https://www.autoscout24.com/dealerinfo/reinhardt-automobile-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/reinhardt-automobile-gmbh/imprint,DE-58091 Hagen,DE,58091,Hagen,Delsterner Str. 92,11,https://prod.pictures.autoscout24.net/listing-images/9a88e3a0-5b35-4e67-a0dc-54b8f87b5d59_3c6b7adb-fbff-4f9b-9e6a-38b36e203747.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-e-tron-sportback-55-2x-s-line-black-s-sitze-electric-blue-9a88e3a0-5b35-4e67-a0dc-54b8f87b5d59,
