listing_id,title,subtitle,variant,model_group,transmission,price,currency,price_superscript,is_conditional_price,mileage,first_registration,fuel_or_powertrain,power_kw,power_hp,wltp_consumption,wltp_co2_emissions,seller_name,seller_type,dealer_id,seller_phone,seller_rating_stars,seller_rating_count,seller_info_url,seller_imprint_url,seller_location,country_code,zip_code,city,street,image_count,primary_image_url,has_360_image,available_now,vat_deductible,delivery_possible,listing_url,raw_card_text
aa384733-c556-45f5-a23b-15b6f3d1bd7c,Audi Q4 e-tron Q4 40 e-tron RFK NAVI VIRTUAL HUD DAB SITZHZG,Q4 40 e-tron RFK NAVI VIRTUAL HUD DAB SITZHZG,Q4 e-tron,Q4 e-tron,Automatic,"27,900",€,1,False,"79,850 km",02/2023,Electric,150,204,,,Audi Berlin GmbH,Dealer,10936493,+49 (0)30 - 1663682405,4.5,69,https://www.autoscout24.com/dealerinfo/audi-berlin-gmbh-berlin-12489?atype=C,https://www.autoscout24.com/dealerinfo/audi-berlin-gmbh-berlin-12489/imprint,DE-12489 Berlin,DE,12489,Berlin,Rudower Chaussee 47,15,https://prod.pictures.autoscout24.net/listing-images/aa384733-c556-45f5-a23b-15b6f3d1bd7c_be718c6e-9872-4dc6-90aa-f8b41aec5d63.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-40-e-tron-rfk-navi-virtual-hud-dab-sitzhzg-electric-grey-aa384733-c556-45f5-a23b-15b6f3d1bd7c,
c63efbca-1cd0-480e-93de-49fe89376372,Audi Q4 e-tron Q4 45 e-tron S line Matrix Wärmepumpe,Q4 45 e-tron S line Matrix Wärmepumpe,Q4 e-tron,Q4 e-tron,Automatic,"39,979",€,1,False,"11,275 km",09/2024,Electric,210,286,17.2 kWh/100 km (comb.),0 g/km (comb.),Autohaus Neu GmbH,Dealer,48953260,+49 (0)3821 - 87990,5.0,2,https://www.autoscout24.com/dealerinfo/autohaus-neu-gmbh-barth-18311-1?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-neu-gmbh-barth-18311-1/imprint,DE-18311 Barth,DE,18311,Barth,Am Mastweg 23,15,https://prod.pictures.autoscout24.net/listing-images/c63efbca-1cd0-480e-93de-49fe89376372_ecec8007-4435-4b59-80c5-15b0fb494b19.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-45-e-tron-s-line-matrix-waermepumpe-electric-silver-c63efbca-1cd0-480e-93de-49fe89376372,
8d121b22-0fc2-47c8-ae57-abea079da73c,Audi Q4 e-tron 40 R.Cam Nav CarPlay ACC 82kWh HUD AHK,40 R.Cam Nav CarPlay ACC 82kWh HUD AHK,Q4 e-tron,Q4 e-tron,Automatic,"31,000",€,1,False,"87,245 km",01/2024,Electric,150,204,16.6 kWh/100 km (comb.),0 g/km (comb.),Autohaus Siegtal GmbH,Dealer,5393990,+49 (0)2243 - 847500,4.0,137,https://www.autoscout24.com/dealerinfo/autohaus-siegtal-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-siegtal-gmbh/imprint,DE-53783 Eitorf,DE,53783,Eitorf,Im Auel 31,14,https://prod.pictures.autoscout24.net/listing-images/8d121b22-0fc2-47c8-ae57-abea079da73c_b8a0718d-b5de-4ff8-92fd-f8b1681224a3.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-r-cam-nav-carplay-acc-82kwh-hud-ahk-electric-black-8d121b22-0fc2-47c8-ae57-abea079da73c,
a2da4c53-4408-4695-9293-63c499f713cc,Audi Q4 e-tron 45 *ACC*AHK*KAM*Matrix*HdUp*19''*,45 *ACC*AHK*KAM*Matrix*HdUp*19''*,Q4 e-tron,Q4 e-tron,Automatic,"45,890",€,1,False,"7,000 km",08/2025,Electric,210,286,,,Schwaba Gebrauchtwagenzentrum,Dealer,43153196,+49 (0)821 - 9994900322,4.5,44,https://www.autoscout24.com/dealerinfo/schwaba-gebrauchtwagenzentrum?atype=C,https://www.autoscout24.com/dealerinfo/schwaba-gebrauchtwagenzentrum/imprint,DE-86368 Gersthofen,DE,86368,Gersthofen,Porschestraße 2,15,https://prod.pictures.autoscout24.net/listing-images/a2da4c53-4408-4695-9293-63c499f713cc_4d7cbb6c-7113-4ea4-85cd-93da93597217.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-acc-ahk-kam-matrix-hdup-19-electric-grey-a2da4c53-4408-4695-9293-63c499f713cc,
97046762-d49f-4027-9d87-31e5e610231a,Audi Q4 e-tron 45,45,Q4 e-tron,Q4 e-tron,Automatic,"47,990",€,1,False,"27,400 km",08/2025,Electric,210,286,,,Schwaba Gebrauchtwagenzentrum,Dealer,43153196,+49 (0)821 - 9994900322,4.5,44,https://www.autoscout24.com/dealerinfo/schwaba-gebrauchtwagenzentrum?atype=C,https://www.autoscout24.com/dealerinfo/schwaba-gebrauchtwagenzentrum/imprint,DE-86368 Gersthofen,DE,86368,Gersthofen,Porschestraße 2,15,https://prod.pictures.autoscout24.net/listing-images/97046762-d49f-4027-9d87-31e5e610231a_2277b305-1ee3-4afb-a406-dc30e608d8b9.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-electric-silver-97046762-d49f-4027-9d87-31e5e610231a,
daed0522-2b38-443a-8064-7340ceb66b1e,Audi Q4 e-tron 45 quattro,45 quattro,Q4 e-tron,Q4 e-tron,Automatic,"52,980",€,1,False,"8,000 km",08/2025,Electric,210,286,,,Schwaba Gebrauchtwagenzentrum,Dealer,43153196,+49 (0)821 - 9994900322,4.5,44,https://www.autoscout24.com/dealerinfo/schwaba-gebrauchtwagenzentrum?atype=C,https://www.autoscout24.com/dealerinfo/schwaba-gebrauchtwagenzentrum/imprint,DE-86368 Gersthofen,DE,86368,Gersthofen,Porschestraße 2,15,https://prod.pictures.autoscout24.net/listing-images/daed0522-2b38-443a-8064-7340ceb66b1e_558e5ba9-c02b-4a5b-99f9-d9e78a0c0e75.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-quattro-electric-blue-daed0522-2b38-443a-8064-7340ceb66b1e,
5c200e27-b3a7-40f5-9f37-abbaa277dbd3,Audi Q4 e-tron 45,45,Q4 e-tron Sportback,Q4 e-tron,Automatic,"47,680",€,1,False,"20,700 km",07/2025,Electric,210,286,,,Schwaba Gebrauchtwagenzentrum,Dealer,43153196,+49 (0)821 - 9994900322,4.5,44,https://www.autoscout24.com/dealerinfo/schwaba-gebrauchtwagenzentrum?atype=C,https://www.autoscout24.com/dealerinfo/schwaba-gebrauchtwagenzentrum/imprint,DE-86368 Gersthofen,DE,86368,Gersthofen,Porschestraße 2,15,https://prod.pictures.autoscout24.net/listing-images/5c200e27-b3a7-40f5-9f37-abbaa277dbd3_f8307443-a370-416e-adcd-0688f166c960.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-electric-black-5c200e27-b3a7-40f5-9f37-abbaa277dbd3,
fa82f419-7de6-47af-89bc-1cba24caa65c,Audi Q4 e-tron Q4 35 e-tron LED/Navi/EPH/Assist/uvm. 35 e-tron,Q4 35 e-tron LED/Navi/EPH/Assist/uvm. 35 e-tron,Q4 e-tron,Q4 e-tron,Automatic,"26,730",€,1,False,"22,147 km",04/2023,Electric,125,170,,,bhg Autohandelsgesellschaft mbH,Dealer,30430996,+49 (0)7121 - 3337372,4.0,19,https://www.autoscout24.com/dealerinfo/bhg-autohandelsgesellschaft-mbh-reutlingen-72760?atype=C,https://www.autoscout24.com/dealerinfo/bhg-autohandelsgesellschaft-mbh-reutlingen-72760/imprint,DE-72760 Reutlingen,DE,72760,Reutlingen,Rommelsbacher Straße 69,14,https://prod.pictures.autoscout24.net/listing-images/fa82f419-7de6-47af-89bc-1cba24caa65c_abbf42fb-0c7e-4ae0-af0d-8bcfd6a026fc.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-35-e-tron-led-navi-eph-assist-uvm-35-e-tron-electric-grey-fa82f419-7de6-47af-89bc-1cba24caa65c,
aea86b32-562e-46f0-b77b-5fa61a01b4c2,Audi Q4 e-tron 40 LED,40 LED,Q4 e-tron,Q4 e-tron,Automatic,"28,150",€,1,False,"59,399 km",08/2023,Electric,150,204,,,Audi Hannover GmbH,Dealer,22755,+49 (0)511 - 7110996612,4.5,152,https://www.autoscout24.com/dealerinfo/audi-hannover-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/audi-hannover-gmbh/imprint,DE-30179 Hannover,DE,30179,Hannover,Vahrenwalder Str. 303,15,https://prod.pictures.autoscout24.net/listing-images/aea86b32-562e-46f0-b77b-5fa61a01b4c2_839fcb2f-ef24-4762-9646-4ce97c2a55fc.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-led-electric-grey-aea86b32-562e-46f0-b77b-5fa61a01b4c2,
4e7b2cde-c19d-425b-8fb7-1ef126ffe50b,Audi Q4 e-tron 45 quattro 210 kW KLIMA LED NAVI LEDER ALU,45 quattro 210 kW KLIMA LED NAVI LEDER ALU,Q4 e-tron,Q4 e-tron,Automatic,"59,970",€,1,False,"4,443 km",06/2025,Electric,210,286,17.8 kWh/100 km (comb.),0 g/km (comb.),Autohaus Schulz & Straube GmbH,Dealer,4102,+49 (0)3695 - 55600,5.0,33,https://www.autoscout24.com/dealerinfo/autohaus-schulz-und-straube-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-schulz-und-straube-gmbh/imprint,DE-36433 Bad Salzungen,DE,36433,Bad Salzungen,Leimbacher Str. 120,15,https://prod.pictures.autoscout24.net/listing-images/4e7b2cde-c19d-425b-8fb7-1ef126ffe50b_2cdf8134-3e2a-4aa6-b5be-c1c60788c907.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-quattro-210-kw-klima-led-navi-leder-alu-electric-violet-4e7b2cde-c19d-425b-8fb7-1ef126ffe50b,
b8334cf1-a0dd-43f5-9b2e-8a2774ba9bd7,Audi Q4 e-tron 45 Advanced LM19 GRA SHZ LED Navi+ Sports.,45 Advanced LM19 GRA SHZ LED Navi+ Sports.,Q4 e-tron Sportback,Q4 e-tron,Automatic,"41,420",€,1,False,"7,630 km",08/2025,Electric,210,286,16.2 kWh/100 km (comb.),0 g/km (comb.),Autohaus Schmidt GmbH Co. KG,Dealer,7567664,+49 (0)2361 - 8908940,4.0,28,https://www.autoscout24.com/dealerinfo/autohaus-schmidt-gmbh-co-kg?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-schmidt-gmbh-co-kg/imprint,DE-45657 Recklinghausen,DE,45657,Recklinghausen,Hubertusstr. 32,15,https://prod.pictures.autoscout24.net/listing-images/b8334cf1-a0dd-43f5-9b2e-8a2774ba9bd7_bc4248f2-8ec9-4349-9cfe-2f3dd1915905.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-advanced-lm19-gra-shz-led-navi-sports-electric-grey-b8334cf1-a0dd-43f5-9b2e-8a2774ba9bd7,
77d52924-2ce9-430f-88d7-9401cc08aa1b,Audi Q4 e-tron Sportback 40 S line LM21 AHK ACC Matrix LED HUD...,Sportback 40 S line LM21 AHK ACC Matrix LED HUD...,Q4 e-tron Sportback,Q4 e-tron,Automatic,"44,840",€,1,False,"10,510 km",09/2025,Electric,170,231,16.7 kWh/100 km (comb.),0 g/km (comb.),Autohaus Schmidt GmbH & Co. KG,Dealer,2679360,+49 (0)2306 - 705280,4.5,54,https://www.autoscout24.com/dealerinfo/autohaus-schmidt-gmbh-und-co-kg-luenen?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-schmidt-gmbh-und-co-kg-luenen/imprint,DE-44534 Lünen,DE,44534,Lünen,Cappenberger Str. 25a,15,https://prod.pictures.autoscout24.net/listing-images/77d52924-2ce9-430f-88d7-9401cc08aa1b_fde9224a-cbf4-4b64-82f1-9301030de5a1.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-sportback-40-s-line-lm21-ahk-acc-matrix-led-hud-electric-grey-77d52924-2ce9-430f-88d7-9401cc08aa1b,
157d39fd-42a2-48ad-b586-e59d93edbe72,Audi Q4 e-tron 35 e-tron basis 1HAND*CARPLAY*RFK*ACC,35 e-tron basis 1HAND*CARPLAY*RFK*ACC,Q4 e-tron,Q4 e-tron,Automatic,"26,950",€,1,False,"54,825 km",01/2023,Electric,125,170,16.4 kWh/100 km (comb.),0 g/km (comb.),Auto Osmann GmbH,Dealer,2025885,+49 (0)2151 - 540843,5.0,336,https://www.autoscout24.com/dealerinfo/auto-osmann-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/auto-osmann-gmbh/imprint,DE-47805 Krefeld,DE,47805,Krefeld,Dießemer Bruch 106,15,https://prod.pictures.autoscout24.net/listing-images/157d39fd-42a2-48ad-b586-e59d93edbe72_1e960a6c-6073-4c32-98af-0928732679c4.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-35-e-tron-basis-1hand-carplay-rfk-acc-electric-black-157d39fd-42a2-48ad-b586-e59d93edbe72,
ddc296e4-952f-4750-9833-830bbf4c9bf1,Audi Q4 e-tron 40 Sportback Matrix+Navi+CarPlay+DigiCockpit+Sound,40 Sportback Matrix+Navi+CarPlay+DigiCockpit+Sound,Q4 e-tron Sportback,Q4 e-tron,Automatic,"42,980",€,1,False,"6,469 km",08/2025,Electric,150,204,18.0 kWh/100 km (comb.),0 g/km (comb.),Audi Zentrum Köln-Mitte,Dealer,41211230,+49 (0)221 - 5774402,3.0,7,https://www.autoscout24.com/dealerinfo/audi-zentrum-koeln-mitte-koeln-50823?atype=C,https://www.autoscout24.com/dealerinfo/audi-zentrum-koeln-mitte-koeln-50823/imprint,DE-50823 Köln,DE,50823,Köln,Weinsbergstr. 160,18,https://prod.pictures.autoscout24.net/listing-images/ddc296e4-952f-4750-9833-830bbf4c9bf1_2506d974-052b-4ee0-8ebe-7497b1c88659.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-sportback-matrix-navi-carplay-digicockpit-sound-electric-silver-ddc296e4-952f-4750-9833-830bbf4c9bf1,
256b75f5-8ae2-4d25-aff0-cf82b2c0c4df,Audi Q4 e-tron 55 qu. W-Pumpe/AHK-Vorb./PDC+/GRA,55 qu. W-Pumpe/AHK-Vorb./PDC+/GRA,Q4 e-tron,Q4 e-tron,Automatic,"43,980",€,1,False,"7,904 km",03/2025,Electric,250,340,17.1 kWh/100 km (comb.),0 g/km (comb.),Fischer Automobile GmbH,Dealer,27908,+49 (0)9181 - 47550,4.5,95,https://www.autoscout24.com/dealerinfo/fischer-automobile-gmbh-neumarkt?atype=C,https://www.autoscout24.com/dealerinfo/fischer-automobile-gmbh-neumarkt/imprint,DE-92318 Neumarkt,DE,92318,Neumarkt,Nürnberger Str. 45-47,14,https://prod.pictures.autoscout24.net/listing-images/256b75f5-8ae2-4d25-aff0-cf82b2c0c4df_f18d3ae8-fe7a-4487-a3c8-f3a29eba19a4.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-55-qu-w-pumpe-ahk-vorb-pdc-gra-electric-grey-256b75f5-8ae2-4d25-aff0-cf82b2c0c4df,
45f897a0-aa5f-424f-bc55-3d4b5e385e43,Audi Q4 e-tron Advanced 45 AHK/W-Pumpe/20''/GRA,Advanced 45 AHK/W-Pumpe/20''/GRA,Q4 e-tron,Q4 e-tron,Automatic,"45,480",€,1,False,"7,046 km",08/2025,Electric,210,286,16.8 kWh/100 km (comb.),0 g/km (comb.),Fischer Automobile GmbH,Dealer,27908,+49 (0)9181 - 47550,4.5,95,https://www.autoscout24.com/dealerinfo/fischer-automobile-gmbh-neumarkt?atype=C,https://www.autoscout24.com/dealerinfo/fischer-automobile-gmbh-neumarkt/imprint,DE-92318 Neumarkt,DE,92318,Neumarkt,Nürnberger Str. 45-47,14,https://prod.pictures.autoscout24.net/listing-images/45f897a0-aa5f-424f-bc55-3d4b5e385e43_51fff9aa-8eec-481b-95c7-2df44fe458f3.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-advanced-45-ahk-w-pumpe-20-gra-electric-grey-45f897a0-aa5f-424f-bc55-3d4b5e385e43,
dbb9fd98-cb58-4814-a93a-11527e01334a,Audi Q4 e-tron Q4 Sportback 40 e-tron AHK/ACC/Virtual,Q4 Sportback 40 e-tron AHK/ACC/Virtual,Q4 e-tron Sportback,Q4 e-tron,Automatic,"38,779",€,1,False,"16,434 km",03/2023,Electric,150,204,,,Audi München GmbH,Dealer,10254450,+49 (0)89 - 5419488011,4.5,155,https://www.autoscout24.com/dealerinfo/audi-muenchen-gmbh-muenchen-80935?atype=C,https://www.autoscout24.com/dealerinfo/audi-muenchen-gmbh-muenchen-80935/imprint,DE-80935 München,DE,80935,München,Detmoldstr. 3,15,https://prod.pictures.autoscout24.net/listing-images/dbb9fd98-cb58-4814-a93a-11527e01334a_5ded8fe5-80b3-4490-bca0-79a9facf7c64.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-sportback-40-e-tron-ahk-acc-virtual-electric-grey-dbb9fd98-cb58-4814-a93a-11527e01334a,
86cf9153-10da-41ad-8d08-bec112a7aca0,Audi Q4 e-tron Q4 Sportback 45 e-tron quattro Matrix AHK Navi,Q4 Sportback 45 e-tron quattro Matrix AHK Navi,Q4 e-tron Sportback,Q4 e-tron,Automatic,"50,090",€,1,False,"10,038 km",06/2025,Electric,210,286,,,Audi Hamburg Nord,Dealer,34092492,+49 (0)40 - 8221634763,5.0,10,https://www.autoscout24.com/dealerinfo/audi-hamburg-nord?atype=C,https://www.autoscout24.com/dealerinfo/audi-hamburg-nord/imprint,DE-22419 Hamburg,DE,22419,Hamburg,Langenhorner Chaussee 666,15,https://prod.pictures.autoscout24.net/listing-images/86cf9153-10da-41ad-8d08-bec112a7aca0_f3c27a4e-4a83-4bb9-a30a-ba6e8ffe67b3.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-sportback-45-e-tron-quattro-matrix-ahk-navi-electric-violet-86cf9153-10da-41ad-8d08-bec112a7aca0,
9a880378-5f5d-4c37-8de5-7b801573b6e0,Audi Q4 e-tron 40 NAVI/LED/Panoramadach/SONOS Premium,40 NAVI/LED/Panoramadach/SONOS Premium,Q4 e-tron Sportback,Q4 e-tron,Automatic,"33,950",€,1,False,"41,647 km",03/2023,Electric,150,204,,,Scherer GmbH & Co. KG,Dealer,24573680,+49 (0)6203 - 929165,4.5,20,https://www.autoscout24.com/dealerinfo/scherer-gmbh-und-co-kg-ladenburg-68526?atype=C,https://www.autoscout24.com/dealerinfo/scherer-gmbh-und-co-kg-ladenburg-68526/imprint,DE-68526 Ladenburg,DE,68526,Ladenburg,Hohe Strasse 1-19,9,https://prod.pictures.autoscout24.net/listing-images/9a880378-5f5d-4c37-8de5-7b801573b6e0_560cae5b-ba42-4f91-885c-e4bc61f046ee.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-navi-led-panoramadach-sonos-premium-electric-white-9a880378-5f5d-4c37-8de5-7b801573b6e0,
57dce719-d0d4-49e9-bcbd-2470f3d646d2,"Audi Q4 e-tron 45 quattro AHK, ACC, Navi, R. Kamera","45 quattro AHK, ACC, Navi, R. Kamera",Q4 e-tron,Q4 e-tron,Automatic,"47,990",€,1,False,"5,800 km",08/2025,Electric,210,286,17.5 kWh/100 km (comb.),0 g/km (comb.),Autohaus Heuberger GmbH,Dealer,50478138,+49 (0)8362 - 91920,5.0,2,https://www.autoscout24.com/dealerinfo/autohaus-heuberger-gmbh-fuessen-87629-1?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-heuberger-gmbh-fuessen-87629-1/imprint,DE-87629 Füssen,DE,87629,Füssen,Hiebelerstr. 65,3,https://prod.pictures.autoscout24.net/listing-images/57dce719-d0d4-49e9-bcbd-2470f3d646d2_6c5c8950-f7cf-48ce-b385-006bf75174cb.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-quattro-ahk-acc-navi-r-kamera-electric-blue-57dce719-d0d4-49e9-bcbd-2470f3d646d2,
61c97a22-7c8c-4091-80dc-95d8be79936c,"Audi Q4 e-tron 35 , SONOS, ACC, RFK, Sitzh.","35 , SONOS, ACC, RFK, Sitzh.",Q4 e-tron,Q4 e-tron,Automatic,"26,990",€,1,False,"38,372 km",12/2022,Electric,125,170,,,Auto Koch-Nölscher GmbH,Dealer,44398584,+49 (0)9861 - 950022,5.0,1,https://www.autoscout24.com/dealerinfo/auto-koch-noelscher-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/auto-koch-noelscher-gmbh/imprint,DE-91610 Insingen,DE,91610,Insingen,Rothenburger Strasse 3,13,https://prod.pictures.autoscout24.net/listing-images/61c97a22-7c8c-4091-80dc-95d8be79936c_e48f1c1c-181a-4de6-94f6-c2dc35eeb6e6.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-35-sonos-acc-rfk-sitzh-electric-grey-61c97a22-7c8c-4091-80dc-95d8be79936c,
9ef5d977-8102-437c-80fe-bd645edfeb32,Audi Q4 e-tron 40 MATRIX KAM ACC AHK HUD NAV SHZ WÄRM,40 MATRIX KAM ACC AHK HUD NAV SHZ WÄRM,Q4 e-tron Sportback,Q4 e-tron,Automatic,"31,930",€,1,False,"84,402 km",04/2023,Electric,150,204,,,Autohaus Käsmann GmbH,Dealer,17869,+49 (0)6261 - 9730555,4.5,77,https://www.autoscout24.com/dealerinfo/autohaus-kaesmann-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-kaesmann-gmbh/imprint,DE-74821 Mosbach,DE,74821,Mosbach,(Audi) Industriestraße 1a - (VW) Mosbacher Straße 67,15,https://prod.pictures.autoscout24.net/listing-images/9ef5d977-8102-437c-80fe-bd645edfeb32_96767b26-80f1-4db3-bcd4-52f3b10e6081.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-matrix-kam-acc-ahk-hud-nav-shz-waerm-electric-grey-9ef5d977-8102-437c-80fe-bd645edfeb32,
d5222618-8bca-4615-a69d-0e5328d3d2b1,Audi Q4 e-tron 45 SHZ LED STANDKLIMA Sportsitze,45 SHZ LED STANDKLIMA Sportsitze,Q4 e-tron Sportback,Q4 e-tron,Automatic,"43,949",€,1,False,"5,166 km",09/2025,Electric,210,286,,,Ernst + Scherer Automobile GmbH & Co. KG,Dealer,43101993,+49 (0)621 - 12262622,4.5,3,https://www.autoscout24.com/dealerinfo/ernst-scherer-automobile-gmbh-und-co-kg?atype=C,https://www.autoscout24.com/dealerinfo/ernst-scherer-automobile-gmbh-und-co-kg/imprint,DE-68309 Mannheim,DE,68309,Mannheim,Weinheimer Straße 72,10,https://prod.pictures.autoscout24.net/listing-images/d5222618-8bca-4615-a69d-0e5328d3d2b1_a7f14d3d-8190-4789-b45f-7693e75b3c34.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-shz-led-standklima-sportsitze-electric-black-d5222618-8bca-4615-a69d-0e5328d3d2b1,
4f60ecce-90dc-460b-beeb-5075d88a2e76,Audi Q4 e-tron 45 S line AHK Navi LED Carpl,45 S line AHK Navi LED Carpl,Q4 e-tron,Q4 e-tron,Automatic,"47,930",€,1,False,"4,611 km",08/2025,Electric,210,286,,,Hahn Automobile GmbH + Co. KG,Dealer,31064,+49 (0)151 - 11373864,5.0,537,https://www.autoscout24.com/dealerinfo/hahn-automobile-gmbh-co-kg-ludwigsburg?atype=C,https://www.autoscout24.com/dealerinfo/hahn-automobile-gmbh-co-kg-ludwigsburg/imprint,DE-71636 Ludwigsburg,DE,71636,Ludwigsburg,Schwieberdinger Str. 140,15,https://prod.pictures.autoscout24.net/listing-images/4f60ecce-90dc-460b-beeb-5075d88a2e76_7714edee-f371-4ec7-b910-fd7ba327a1b2.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-s-line-ahk-navi-led-carpl-electric-grey-4f60ecce-90dc-460b-beeb-5075d88a2e76,
99fff769-75bc-4cb5-b859-67a1a18fcf3b,Audi Q4 e-tron 40 S line Int/Matrix/HuD/AHK/360Kamera/ACC/21 Zoll,40 S line Int/Matrix/HuD/AHK/360Kamera/ACC/21 Zoll,Q4 e-tron,Q4 e-tron,Automatic,"46,994",€,1,False,"4,009 km",08/2025,Electric,150,204,17.6 kWh/100 km (comb.),0 g/km (comb.),Audi Zentrum Nürnberg-Marienberg,Dealer,34463567,+49 (0)911 - 95151491,4.5,37,https://www.autoscout24.com/dealerinfo/audi-zentrum-nuernberg-marienberg-nuernberg?atype=C,https://www.autoscout24.com/dealerinfo/audi-zentrum-nuernberg-marienberg-nuernberg/imprint,DE-90411 Nürnberg,DE,90411,Nürnberg,Marienbergstr. 88,13,https://prod.pictures.autoscout24.net/listing-images/99fff769-75bc-4cb5-b859-67a1a18fcf3b_ad7f70d0-5fce-4403-a447-b08ff127aaac.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-s-line-int-matrix-hud-ahk-360kamera-acc-21-zoll-electric-black-99fff769-75bc-4cb5-b859-67a1a18fcf3b,
bdda0437-5631-4090-9f9d-4dbf00a07bbd,"Audi Q4 e-tron 40 S Line Pano,Navi,Sportsitze,Kamera,SONOS","40 S Line Pano,Navi,Sportsitze,Kamera,SONOS",Q4 e-tron,Q4 e-tron,Automatic,"28,480",€,1,False,"103,450 km",02/2023,Electric,150,204,17.6 kWh/100 km (comb.),0 g/km (comb.),Audi Zentrum Nürnberg-Marienberg,Dealer,34463567,+49 (0)911 - 95151491,4.5,37,https://www.autoscout24.com/dealerinfo/audi-zentrum-nuernberg-marienberg-nuernberg?atype=C,https://www.autoscout24.com/dealerinfo/audi-zentrum-nuernberg-marienberg-nuernberg/imprint,DE-90411 Nürnberg,DE,90411,Nürnberg,Marienbergstr. 88,14,https://prod.pictures.autoscout24.net/listing-images/bdda0437-5631-4090-9f9d-4dbf00a07bbd_39223cc8-1fe8-44cc-9173-9c3e6c1edf7b.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-s-line-pano-navi-sportsitze-kamera-sonos-electric-grey-bdda0437-5631-4090-9f9d-4dbf00a07bbd,
916ee07d-8e79-4224-9e85-99d5378f8f00,Audi Q4 e-tron 50 e-tron quattro,50 e-tron quattro,Q4 e-tron,Q4 e-tron,Automatic,"36,390",€,1,False,"78,065 km",03/2023,Electric,220,299,,,Auto Kölbl GmbH,Dealer,20430,+49 (0)89 - 14377825,4.0,27,https://www.autoscout24.com/dealerinfo/auto-koelbl-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/auto-koelbl-gmbh/imprint,DE-85764 Oberschleißheim,DE,85764,Oberschleißheim,Hicklstr. 1,8,https://prod.pictures.autoscout24.net/listing-images/916ee07d-8e79-4224-9e85-99d5378f8f00_d2faf3ae-36ee-498b-a43e-5b01564c5e8c.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-50-e-tron-quattro-electric-blue-916ee07d-8e79-4224-9e85-99d5378f8f00,
