listing_id,title,subtitle,variant,model_group,transmission,price,currency,price_superscript,is_conditional_price,mileage,first_registration,fuel_or_powertrain,power_kw,power_hp,wltp_consumption,wltp_co2_emissions,seller_name,seller_type,dealer_id,seller_phone,seller_rating_stars,seller_rating_count,seller_info_url,seller_imprint_url,seller_location,country_code,zip_code,city,street,image_count,primary_image_url,has_360_image,available_now,vat_deductible,delivery_possible,listing_url,raw_card_text
5f15caea-c51a-4f69-90ea-2e3e37e4f691,Audi Q4 e-tron Q4 40 e-tron 405km/WLTP*LED*EPH*Virtual*Navi,Q4 40 e-tron 405km/WLTP*LED*EPH*Virtual*Navi,Q4 e-tron,Q4 e-tron,Automatic,"37,990",€,1,False,"5,105 km",05/2025,Electric,150,204,,,Gelder und Sorg Schweinfurt GmbH und Co. KG,Dealer,41253407,+49 (0)9721 - 7569987,4.0,3,https://www.autoscout24.com/dealerinfo/gelder-und-sorg-schweinfurt-gmbh-und-co-kg-schweinfurt-97424-2?atype=C,https://www.autoscout24.com/dealerinfo/gelder-und-sorg-schweinfurt-gmbh-und-co-kg-schweinfurt-97424-2/imprint,DE-97424 Schweinfurt,DE,97424,Schweinfurt,Stockholmstraße 2,11,https://prod.pictures.autoscout24.net/listing-images/5f15caea-c51a-4f69-90ea-2e3e37e4f691_ed74c5fc-a92a-4ccf-9632-05a1d423f3cb.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-40-e-tron-405km-wltp-led-eph-virtual-navi-electric-blue-5f15caea-c51a-4f69-90ea-2e3e37e4f691,
70302a7c-6969-4470-96fb-da16b04ba18c,"Audi Q4 e-tron 45 S-LINE quattro, Navi, Matrix, Side, Kamera, el.","45 S-LINE quattro, Navi, Matrix, Side, Kamera, el.",Q4 e-tron,Q4 e-tron,Automatic,"47,995",€,1,False,10 km,04/2026,Electric,210,286,18.9 kWh/100 km (comb.),0 g/km (comb.),Auto Niedermayer GmbH,Dealer,17766,+49 (0)9961 - 941377,5.0,1683,https://www.autoscout24.com/dealerinfo/auto-niedermayer-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/auto-niedermayer-gmbh/imprint,DE-94362 Neukirchen,DE,94362,Neukirchen,Bogener Str. 8,7,https://prod.pictures.autoscout24.net/listing-images/70302a7c-6969-4470-96fb-da16b04ba18c_8ab8e6db-4576-4360-9799-35978469d929.jpg/250x188.webp,,,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-s-line-quattro-navi-matrix-side-kamera-el-electric-black-70302a7c-6969-4470-96fb-da16b04ba18c,
e5f2fff8-5cd7-4486-83d5-78ac51642220,"Audi Q4 e-tron 45 S-LINE quattro, AHK, Navi, Matrix, Side, Kamera","45 S-LINE quattro, AHK, Navi, Matrix, Side, Kamera",Q4 e-tron,Q4 e-tron,Automatic,"48,995",€,1,False,10 km,04/2026,Electric,210,286,18.9 kWh/100 km (comb.),0 g/km (comb.),Auto Niedermayer GmbH,Dealer,17766,+49 (0)9961 - 941377,5.0,1683,https://www.autoscout24.com/dealerinfo/auto-niedermayer-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/auto-niedermayer-gmbh/imprint,DE-94362 Neukirchen,DE,94362,Neukirchen,Bogener Str. 8,7,https://prod.pictures.autoscout24.net/listing-images/e5f2fff8-5cd7-4486-83d5-78ac51642220_067985fe-2964-406d-b674-e804755d0b9d.jpg/250x188.webp,,,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-s-line-quattro-ahk-navi-matrix-side-kamera-electric-black-e5f2fff8-5cd7-4486-83d5-78ac51642220,
0f37dae2-d907-4f15-9bb5-9bfcf613d43b,"Audi Q4 e-tron 45 S-LINE quattro, Navi, Matrix, Side, Kamera, el.","45 S-LINE quattro, Navi, Matrix, Side, Kamera, el.",Q4 e-tron,Q4 e-tron,Automatic,"46,995",€,1,False,10 km,04/2026,Electric,210,286,18.9 kWh/100 km (comb.),0 g/km (comb.),Auto Niedermayer GmbH,Dealer,17766,+49 (0)9961 - 941377,5.0,1683,https://www.autoscout24.com/dealerinfo/auto-niedermayer-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/auto-niedermayer-gmbh/imprint,DE-94362 Neukirchen,DE,94362,Neukirchen,Bogener Str. 8,7,https://prod.pictures.autoscout24.net/listing-images/0f37dae2-d907-4f15-9bb5-9bfcf613d43b_724094b4-5d06-43ee-80a4-3df4032e4f4d.jpg/250x188.webp,,,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-s-line-quattro-navi-matrix-side-kamera-el-electric-grey-0f37dae2-d907-4f15-9bb5-9bfcf613d43b,
01800b7e-54f6-4fd5-a8e3-1ab2e47dff2a,Audi Q4 e-tron e-tron 45 2x S Line AHK 20Zoll 360°,e-tron 45 2x S Line AHK 20Zoll 360°,Q4 e-tron,Q4 e-tron,Automatic,"43,899",€,1,False,"25,845 km",09/2024,Electric,210,286,- (l/100 km),0 g/km (comb.),Autoservice Hillebrand,Dealer,44695905,+49 (0)4963 - 917906,,,https://www.autoscout24.com/dealerinfo/autoservice-hillebrand-neudersum-26906?atype=C,https://www.autoscout24.com/dealerinfo/autoservice-hillebrand-neudersum-26906/imprint,DE-26906 Neudersum,DE,26906,Neudersum,Dorfstrasse 1a,15,https://prod.pictures.autoscout24.net/listing-images/01800b7e-54f6-4fd5-a8e3-1ab2e47dff2a_8599d871-5e38-488b-a121-a07ba9bb93df.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-e-tron-45-2x-s-line-ahk-20zoll-360-electric-black-01800b7e-54f6-4fd5-a8e3-1ab2e47dff2a,
999612c3-240f-48fd-bbf4-e28d37b81f9c,Audi Q4 e-tron e-tron 45 2x S Line AHK 20Zoll 360°,e-tron 45 2x S Line AHK 20Zoll 360°,Q4 e-tron,Q4 e-tron,Automatic,"43,499",€,1,False,"33,454 km",09/2024,Electric,210,286,- (l/100 km),0 g/km (comb.),Autoservice Hillebrand,Dealer,44695905,+49 (0)4963 - 917906,,,https://www.autoscout24.com/dealerinfo/autoservice-hillebrand-neudersum-26906?atype=C,https://www.autoscout24.com/dealerinfo/autoservice-hillebrand-neudersum-26906/imprint,DE-26906 Neudersum,DE,26906,Neudersum,Dorfstrasse 1a,15,https://prod.pictures.autoscout24.net/listing-images/999612c3-240f-48fd-bbf4-e28d37b81f9c_fdf77fb2-465b-4789-ae90-7eb7bf00a372.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-e-tron-45-2x-s-line-ahk-20zoll-360-electric-black-999612c3-240f-48fd-bbf4-e28d37b81f9c,
cc1f31a8-f592-4a4c-b9b3-b598a55a469d,Audi Q4 e-tron 35 LED+Navi+SHZ+DAB+3 Zonen Clima,35 LED+Navi+SHZ+DAB+3 Zonen Clima,Q4 e-tron,Q4 e-tron,Automatic,"26,980",€,1,False,"28,650 km",03/2023,Electric,125,170,,,Karl Thiel GmbH & Co. KG,Dealer,51965186,+49 (0)5251 - 504450,5.0,5,https://www.autoscout24.com/dealerinfo/karl-thiel-gmbh-und-co-kg-paderborn?atype=C,https://www.autoscout24.com/dealerinfo/karl-thiel-gmbh-und-co-kg-paderborn/imprint,DE-33100 Paderborn,DE,33100,Paderborn,Detmolder Str. 73,15,https://prod.pictures.autoscout24.net/listing-images/cc1f31a8-f592-4a4c-b9b3-b598a55a469d_13f25ea4-3b86-4f8b-8d8e-e3bc567a62de.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-35-led-navi-shz-dab-3-zonen-clima-electric-grey-cc1f31a8-f592-4a4c-b9b3-b598a55a469d,
ea39f846-5148-4020-a172-1872f708525e,"Audi Q4 e-tron 45 qu. AHK/20""Zoll","45 qu. AHK/20""Zoll",Q4 e-tron,Q4 e-tron,Automatic,"44,183",€,1,False,"7,067 km",07/2025,Electric,210,286,,,Audi München GmbH,Dealer,14856243,+49 (0)89 - 5419488039,4.5,160,https://www.autoscout24.com/dealerinfo/audi-muenchen-gmbh-eching?atype=C,https://www.autoscout24.com/dealerinfo/audi-muenchen-gmbh-eching/imprint,DE-85386 Eching,DE,85386,Eching,Heisenbergstrasse 4,13,https://prod.pictures.autoscout24.net/listing-images/ea39f846-5148-4020-a172-1872f708525e_03f51510-0534-4159-b472-efa60cd9dea1.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-qu-ahk-20zoll-electric-black-ea39f846-5148-4020-a172-1872f708525e,
ed865927-6560-43af-88e7-7c49aee956e6,Audi Q4 e-tron Q4 e-tron 45 Sportback,Q4 e-tron 45 Sportback,Q4 e-tron Sportback,Q4 e-tron,Automatic,"49,500",€,,False,"32,000 km",01/2024,Electric,210,286,,,,PrivateSeller,11935430,,,,https://www.autoscout24.com/lst?atype=C&cid=11935430,,DE-45701 Herten,DE,45701,Herten,,4,https://prod.pictures.autoscout24.net/listing-images/ed865927-6560-43af-88e7-7c49aee956e6_7131b29f-adda-4adc-9dc6-f449d78741ca.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-e-tron-45-sportback-electric-blue-ed865927-6560-43af-88e7-7c49aee956e6,
3f45eeec-e6d9-4e4b-a3b6-9654e9ffa1d3,Audi Q4 e-tron Sportback RFK/20''/ele.Sitze/Matrix/HUD,Sportback RFK/20''/ele.Sitze/Matrix/HUD,Q4 e-tron Sportback,Q4 e-tron,Automatic,"42,940",€,1,False,"4,733 km",08/2025,Electric,150,204,16.8 kWh/100 km (comb.),0 g/km (comb.),Fischer Automobile GmbH & Co. KG,Dealer,8748486,+49 (0)9628 - 923760,4.5,64,https://www.autoscout24.com/dealerinfo/fischer-automobile-gmbh-und-co-kg?atype=C,https://www.autoscout24.com/dealerinfo/fischer-automobile-gmbh-und-co-kg/imprint,DE-92289 Ursensollen,DE,92289,Ursensollen,Juraallee 1-3,15,https://prod.pictures.autoscout24.net/listing-images/3f45eeec-e6d9-4e4b-a3b6-9654e9ffa1d3_e3dd59a8-8a3e-479b-8576-df8819e4e621.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-sportback-rfk-20-ele-sitze-matrix-hud-electric-silver-3f45eeec-e6d9-4e4b-a3b6-9654e9ffa1d3,
1f7de63b-a12e-4b0d-9d25-48bd4d341fbd,Audi Q4 e-tron Sportback 45 basis Navi Cockpit Soundsystem LED El,Sportback 45 basis Navi Cockpit Soundsystem LED El,Q4 e-tron Sportback,Q4 e-tron,Automatic,"42,910",€,1,False,"9,121 km",08/2025,Electric,210,286,- (l/100 km),0 g/km (comb.),Audi Zentrum Duisburg,Dealer,8215052,+49 (0)203 - 668819631,5.0,242,https://www.autoscout24.com/dealerinfo/audi-zentrum-duisburg?atype=C,https://www.autoscout24.com/dealerinfo/audi-zentrum-duisburg/imprint,DE-47249 Duisburg,DE,47249,Duisburg,Düsseldorfer Landstraße 37,16,https://prod.pictures.autoscout24.net/listing-images/1f7de63b-a12e-4b0d-9d25-48bd4d341fbd_92f9c343-6700-4c25-8311-e94fe5bd158f.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-sportback-45-basis-navi-cockpit-soundsystem-led-el-electric-white-1f7de63b-a12e-4b0d-9d25-48bd4d341fbd,
9a075775-09b0-4436-8bee-e12b3278e2d0,Audi Q4 e-tron 45 LED NAV GRA SHZ DAB,45 LED NAV GRA SHZ DAB,Q4 e-tron,Q4 e-tron,Automatic,"42,970",€,1,False,"7,718 km",09/2025,Electric,210,286,16.6 kWh/100 km (comb.),0 g/km (comb.),Gottfried Schultz Vertrieb GmbH & Co. KG,Dealer,25699867,+49 (0)2331 - 59995951,4.5,51,https://www.autoscout24.com/dealerinfo/gottfried-schultz-vertrieb-gmbh-und-co-kg?atype=C,https://www.autoscout24.com/dealerinfo/gottfried-schultz-vertrieb-gmbh-und-co-kg/imprint,DE-58089 Hagen,DE,58089,Hagen,Weststraße 1,13,https://prod.pictures.autoscout24.net/listing-images/9a075775-09b0-4436-8bee-e12b3278e2d0_e632414f-762c-43eb-9772-6e9db2ac2f40.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-led-nav-gra-shz-dab-electric-blue-9a075775-09b0-4436-8bee-e12b3278e2d0,
b2acc54e-2d70-432b-af58-b376e96e0305,Audi Q4 e-tron 45 basis,45 basis,Q4 e-tron,Q4 e-tron,Automatic,"42,210",€,1,False,"8,053 km",08/2025,Electric,210,286,- (l/100 km),0 g/km (comb.),Gottfried Schultz Automobilhandels SE,Dealer,5498,+49 (0)208 - 880269851,4.5,47,https://www.autoscout24.com/dealerinfo/gottfried-schultz-automobilhandels-se-muelheim-a-d-ruhr?atype=C,https://www.autoscout24.com/dealerinfo/gottfried-schultz-automobilhandels-se-muelheim-a-d-ruhr/imprint,DE-45478 Mülheim a. d. Ruhr,DE,45478,Mülheim a. d. Ruhr,Ruhrorter Straße 13-15,12,https://prod.pictures.autoscout24.net/listing-images/b2acc54e-2d70-432b-af58-b376e96e0305_07c5c445-2482-4b4f-8612-f00c89e529b0.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-basis-electric-grey-b2acc54e-2d70-432b-af58-b376e96e0305,
9a85f716-5111-4f24-98cf-f2a4f42b724e,"Audi Q4 e-tron SB 50 quatt S LINE PANO MATRIX KAM 20""","SB 50 quatt S LINE PANO MATRIX KAM 20""",Q4 e-tron,Q4 e-tron,Automatic,"29,450",€,1,False,"100,000 km",07/2022,Electric,220,299,- (l/100 km),0 g/km (comb.),nextcarlease GMBH,Dealer,42370151,+49 (0)176 - 61431051,5.0,13,https://www.autoscout24.com/dealerinfo/nextcarlease-gmbh-dieburg?atype=C,https://www.autoscout24.com/dealerinfo/nextcarlease-gmbh-dieburg/imprint,DE-64807 Dieburg,DE,64807,Dieburg,Altheimer Straße 1-7,14,https://prod.pictures.autoscout24.net/listing-images/9a85f716-5111-4f24-98cf-f2a4f42b724e_81245a44-f879-49fc-bcaf-d2744088ea2a.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-sb-50-quatt-s-line-pano-matrix-kam-20-electric-black-9a85f716-5111-4f24-98cf-f2a4f42b724e,
ba7db1b6-ce97-4bb4-bd41-5f979bb6b04e,Audi Q4 e-tron 40 NAVI+ KAMERA PARKASSIST PRIVACY ACC,40 NAVI+ KAMERA PARKASSIST PRIVACY ACC,Q4 e-tron,Q4 e-tron,Automatic,"32,890",€,1,False,"51,390 km",04/2023,Electric,150,204,18.0 kWh/100 km (comb.),0 g/km (comb.),Auto Weber GmbH & Co. KG,Dealer,33368,+49 (0)2525 - 6030051,5.0,99,https://www.autoscout24.com/dealerinfo/auto-weber-gmbh-und-co-kg-neubeckum?atype=C,https://www.autoscout24.com/dealerinfo/auto-weber-gmbh-und-co-kg-neubeckum/imprint,DE-59269 Neubeckum,DE,59269,Neubeckum,Hauptstraße 190,15,https://prod.pictures.autoscout24.net/listing-images/ba7db1b6-ce97-4bb4-bd41-5f979bb6b04e_1a7cdbf3-b6fc-4351-a404-1368fb2bd8fd.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-navi-kamera-parkassist-privacy-acc-electric-black-ba7db1b6-ce97-4bb4-bd41-5f979bb6b04e,
13d92f3a-c699-4600-a86a-73095de95464,Audi Q4 e-tron 40 NAV+ KAMERA ACC SIDE SPORTSITZE VC,40 NAV+ KAMERA ACC SIDE SPORTSITZE VC,Q4 e-tron Sportback,Q4 e-tron,Automatic,"32,890",€,1,False,"58,490 km",03/2023,Electric,150,204,18.0 kWh/100 km (comb.),0 g/km (comb.),Auto Weber GmbH & Co. KG,Dealer,33368,+49 (0)2525 - 6030051,5.0,99,https://www.autoscout24.com/dealerinfo/auto-weber-gmbh-und-co-kg-neubeckum?atype=C,https://www.autoscout24.com/dealerinfo/auto-weber-gmbh-und-co-kg-neubeckum/imprint,DE-59269 Neubeckum,DE,59269,Neubeckum,Hauptstraße 190,15,https://prod.pictures.autoscout24.net/listing-images/13d92f3a-c699-4600-a86a-73095de95464_f1d54db7-2d0e-48f1-b9fa-661fa2af21fb.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-nav-kamera-acc-side-sportsitze-vc-electric-blue-13d92f3a-c699-4600-a86a-73095de95464,
387e557c-a3a8-4534-a513-0d2b864158aa,Audi Q4 e-tron e-tron 50 quattro 2x S-Line MATRIX*RFK*ACC*SHZ,e-tron 50 quattro 2x S-Line MATRIX*RFK*ACC*SHZ,Q4 e-tron,Q4 e-tron,Automatic,"37,880",€,1,False,"29,218 km",04/2023,Electric,220,299,20.2 kWh/100 km (comb.),0 g/km (comb.),Autohaus Ohnheiser GmbH & Co. KG,Dealer,18000,+49 (0)8272 - 997727,5.0,24,https://www.autoscout24.com/dealerinfo/autohaus-ohnheiser-gmbh-und-co-kg?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-ohnheiser-gmbh-und-co-kg/imprint,DE-86637 Wertingen,DE,86637,Wertingen,Industriestrasse 4,17,https://prod.pictures.autoscout24.net/listing-images/387e557c-a3a8-4534-a513-0d2b864158aa_12cef8f5-e037-4c78-9c86-d4a5db5582b8.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-e-tron-50-quattro-2x-s-line-matrix-rfk-acc-shz-electric-black-387e557c-a3a8-4534-a513-0d2b864158aa,
0f23fd86-9946-43a3-bb10-2f026bde464a,Audi Q4 e-tron 40 Sportback S line Assistenzpakete,40 Sportback S line Assistenzpakete,Q4 e-tron Sportback,Q4 e-tron,Automatic,"25,830",€,1,False,"118,650 km",05/2022,Electric,150,204,17.2 kWh/100 km (comb.),0 g/km (comb.),Audi Zentrum Gießen,Dealer,42241107,+49 (0)641 - 4990956,4.5,33,https://www.autoscout24.com/dealerinfo/audi-zentrum-giessen-giessen?atype=C,https://www.autoscout24.com/dealerinfo/audi-zentrum-giessen-giessen/imprint,DE-35394 Gießen,DE,35394,Gießen,An der Automeile 17,15,https://prod.pictures.autoscout24.net/listing-images/0f23fd86-9946-43a3-bb10-2f026bde464a_96bacad3-2ca6-4acb-b28d-b7cae6be3793.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-sportback-s-line-assistenzpakete-electric-grey-0f23fd86-9946-43a3-bb10-2f026bde464a,
a038e318-547a-472f-996e-c148490b4723,Audi Q4 e-tron Q4 Sportback 45 e-tron Matrix/Pano/SONOS/AHK/ACC,Q4 Sportback 45 e-tron Matrix/Pano/SONOS/AHK/ACC,Q4 e-tron Sportback,Q4 e-tron,Automatic,"69,990",€,1,False,"3,900 km",04/2026,Electric,210,286,16.9 kWh/100 km (comb.),0 g/km (comb.),Autohaus J. Wiest+Söhne GmbH,Dealer,16850,+49 (0)6151 - 864201,4.5,119,https://www.autoscout24.com/dealerinfo/autohaus-j-wiest-soehne-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-j-wiest-soehne-gmbh/imprint,DE-64295 Darmstadt,DE,64295,Darmstadt,Hilpertstraße 6,28,https://prod.pictures.autoscout24.net/listing-images/a038e318-547a-472f-996e-c148490b4723_d896cc0a-1b3b-4c40-ac41-3e76c0bf456e.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-sportback-45-e-tron-matrix-pano-sonos-ahk-acc-electric-grey-a038e318-547a-472f-996e-c148490b4723,
6fa210ba-f4d1-4b65-a7a0-9539608803a4,Audi Q4 e-tron Q4 Sportback 45 e-tron 566km/WLTP*AHK*LED*Sound,Q4 Sportback 45 e-tron 566km/WLTP*AHK*LED*Sound,Q4 e-tron Sportback,Q4 e-tron,Automatic,"42,390",€,1,False,"4,293 km",08/2025,Electric,210,286,,,Gelder und Sorg Schweinfurt GmbH und Co. KG,Dealer,41253407,+49 (0)9721 - 7569987,4.0,3,https://www.autoscout24.com/dealerinfo/gelder-und-sorg-schweinfurt-gmbh-und-co-kg-schweinfurt-97424-2?atype=C,https://www.autoscout24.com/dealerinfo/gelder-und-sorg-schweinfurt-gmbh-und-co-kg-schweinfurt-97424-2/imprint,DE-97424 Schweinfurt,DE,97424,Schweinfurt,Stockholmstraße 2,25,https://prod.pictures.autoscout24.net/listing-images/6fa210ba-f4d1-4b65-a7a0-9539608803a4_43ee48e5-f5a3-40ee-8c85-c2897911a453.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-sportback-45-e-tron-566km-wltp-ahk-led-sound-electric-blue-6fa210ba-f4d1-4b65-a7a0-9539608803a4,
90f43f52-434d-4ca3-a722-41256d854a4a,Audi Q4 e-tron Q4 45 E-TRON S-LINE 77 KWH AUTOMATIK Sportpaket,Q4 45 E-TRON S-LINE 77 KWH AUTOMATIK Sportpaket,Q4 e-tron,Q4 e-tron,Automatic,"46,800",€,1,False,"23,100 km",03/2025,Electric,210,286,,,Autohaus Härtel GmbH,Dealer,17979,+49 (0)541 - 96325773,5.0,203,https://www.autoscout24.com/dealerinfo/autohaus-haertel-gmbh-osnabrueck?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-haertel-gmbh-osnabrueck/imprint,DE-49084 Osnabrück,DE,49084,Osnabrück,Mindener Str. 100,10,https://prod.pictures.autoscout24.net/listing-images/90f43f52-434d-4ca3-a722-41256d854a4a_5097df40-5f69-4e59-9086-8ca45ef49bde.jpg/250x188.webp,,,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-45-e-tron-s-line-77-kwh-automatik-sportpaket-electric-grey-90f43f52-434d-4ca3-a722-41256d854a4a,
b59d20f0-7a0c-4412-aab7-bba1098d6411,Audi Q4 e-tron,Q4 e-tron,Q4 e-tron,Q4 e-tron,Automatic,"28,930",€,1,False,"30,755 km",04/2023,Electric,125,170,,,Audi Zentrum Aachen Jacobs Automobile GmbH,Dealer,2769645,+49 (0)2451 - 98700,4.5,33,https://www.autoscout24.com/dealerinfo/audi-zentrum-aachen-jacobs-automobile-gmbh-geilenkirchen?atype=C,https://www.autoscout24.com/dealerinfo/audi-zentrum-aachen-jacobs-automobile-gmbh-geilenkirchen/imprint,DE-52511 Geilenkirchen,DE,52511,Geilenkirchen,Landstr. 48-50,1,https://prod.pictures.autoscout24.net/listing-images/b59d20f0-7a0c-4412-aab7-bba1098d6411_a2e75f7a-1392-49f9-acb0-06218cd245bd.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-electric-grey-b59d20f0-7a0c-4412-aab7-bba1098d6411,
9407b259-2c5f-4ec3-a90d-4e0d42a6d054,Audi Q4 e-tron 40 NaviPlus LED APS-Plus SHZ GRA Sportsitze 19-...,40 NaviPlus LED APS-Plus SHZ GRA Sportsitze 19-...,Q4 e-tron Sportback,Q4 e-tron,Automatic,"38,530",€,1,False,"38,820 km",04/2024,Electric,150,204,16.9 kWh/100 km (comb.),0 g/km (comb.),Audi Zentrum Osnabrück,Dealer,22753,+49 (0)541 - 3803366,4.5,57,https://www.autoscout24.com/dealerinfo/audi-zentrum-osnabrueck?atype=C,https://www.autoscout24.com/dealerinfo/audi-zentrum-osnabrueck/imprint,DE-49080 Osnabrück,DE,49080,Osnabrück,Sutthauser Str. 290,16,https://prod.pictures.autoscout24.net/listing-images/9407b259-2c5f-4ec3-a90d-4e0d42a6d054_e83ce9b6-c1d0-4a1d-972d-4f9ba34b4f08.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-naviplus-led-aps-plus-shz-gra-sportsitze-19-electric-black-9407b259-2c5f-4ec3-a90d-4e0d42a6d054,
39a4edd8-7fe3-44ef-9492-9afe47891605,Audi Q4 e-tron S line 50 quattro Matrix Standklima SO,S line 50 quattro Matrix Standklima SO,Q4 e-tron,Q4 e-tron,Automatic,"32,650",€,1,False,"94,366 km",04/2023,Electric,220,299,,,Audi Hannover GmbH,Dealer,22755,+49 (0)511 - 7110996612,4.5,152,https://www.autoscout24.com/dealerinfo/audi-hannover-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/audi-hannover-gmbh/imprint,DE-30179 Hannover,DE,30179,Hannover,Vahrenwalder Str. 303,11,https://prod.pictures.autoscout24.net/listing-images/39a4edd8-7fe3-44ef-9492-9afe47891605_30d6b082-59e4-48d9-a8db-66f2c955fd51.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-s-line-50-quattro-matrix-standklima-so-electric-black-39a4edd8-7fe3-44ef-9492-9afe47891605,
7531e4fc-36db-4ffb-942b-330ff6de20d1,Audi Q4 e-tron Q4 40 e-tron 511km/WLTP*LED*AHK*Panoramadach*,Q4 40 e-tron 511km/WLTP*LED*AHK*Panoramadach*,Q4 e-tron,Q4 e-tron,Automatic,"34,480",€,1,False,"47,489 km",03/2023,Electric,150,204,,,Gelder & Sorg GmbH & Co. KG,Dealer,41253568,+49 (0)9531 - 7503980,5.0,5,https://www.autoscout24.com/dealerinfo/gelder-und-sorg-gmbh-und-co-kg-ebern-96106?atype=C,https://www.autoscout24.com/dealerinfo/gelder-und-sorg-gmbh-und-co-kg-ebern-96106/imprint,DE-96106 Ebern,DE,96106,Ebern,Bahnhofstr. 41,15,https://prod.pictures.autoscout24.net/listing-images/7531e4fc-36db-4ffb-942b-330ff6de20d1_c9129ff9-5137-4cf6-a7f2-ec9a73c3bd48.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-40-e-tron-511km-wltp-led-ahk-panoramadach-electric-grey-7531e4fc-36db-4ffb-942b-330ff6de20d1,
6da265e3-0567-4da2-843d-80f8bbed1bda,Audi Q4 e-tron 50 quattro Matrix Head-Up Na,50 quattro Matrix Head-Up Na,Q4 e-tron,Q4 e-tron,Automatic,"36,550",€,1,False,"67,123 km",03/2023,Electric,220,299,,,Audi Hannover GmbH,Dealer,22755,+49 (0)511 - 7110996612,4.5,152,https://www.autoscout24.com/dealerinfo/audi-hannover-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/audi-hannover-gmbh/imprint,DE-30179 Hannover,DE,30179,Hannover,Vahrenwalder Str. 303,11,https://prod.pictures.autoscout24.net/listing-images/6da265e3-0567-4da2-843d-80f8bbed1bda_ae19cab6-56c6-4bc7-ad62-492c95d78a48.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-50-quattro-matrix-head-up-na-electric-grey-6da265e3-0567-4da2-843d-80f8bbed1bda,
a6720e3d-dc2a-4b5d-86c3-aa2a6434f954,Audi Q4 e-tron Q4 40 e-tron Matrix Standklima SONOS Kamera Navi,Q4 40 e-tron Matrix Standklima SONOS Kamera Navi,Q4 e-tron,Q4 e-tron,Automatic,"31,990",€,1,False,"57,331 km",04/2023,Electric,150,204,,,Audi Hannover GmbH,Dealer,22755,+49 (0)511 - 7110996612,4.5,152,https://www.autoscout24.com/dealerinfo/audi-hannover-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/audi-hannover-gmbh/imprint,DE-30179 Hannover,DE,30179,Hannover,Vahrenwalder Str. 303,11,https://prod.pictures.autoscout24.net/listing-images/a6720e3d-dc2a-4b5d-86c3-aa2a6434f954_c8b3163f-060c-4b7a-a4dc-480968306834.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-40-e-tron-matrix-standklima-sonos-kamera-navi-electric-grey-a6720e3d-dc2a-4b5d-86c3-aa2a6434f954,
